twid,tweep,twtext,fav,rt,url
584357333309980672,bbcworld,Faces on the frontline: Ukrainians hanging in the balance of a shaky ceasefire http://t.co/wYpoJA7NhY http://t.co/GLVCEGPmX3,47,51,http://bbc.in/1GTJbwH
584351719007617024,BBCAfrica,Lucrative business: The business of comedy in Africa is no longer just for laughs. http://t.co/mEMnzqaSOH,44,49,http://www.bbc.co.uk/news/business-32174404
584350487958450176,BBCNewshour,Podcast: Does Kenya have a home-grown extremism problem? Violence in Tikrit; Thunderbirds returns http://t.co/TUsvqLguW6,16,17,http://bbc.in/1C0jLah
584341700392460288,PhilippaBBC,".@mary_harper ""Al Shabab is a pioneer in use of social media &amp; internet"" - remember Somalis scattered around world, v used to mobile tech.",22,34,
584341691680817153,PhilippaBBC,#KenyaAttack BBC's @mary_harper reminds us @BBCWorld not to forget Al-Shabab kills Muslims too - and is actively recruiting inside Kenya,26,71,
584339795293405185,BBCAfrica,Authorities in Somalia have shut down 2 radio stations after they broadcast statements from Al Shabaab about its attack on Kenyan university,34,190,
584339781552832512,PhilippaBBC,"With you on @BBCWorld for the next five hours - we're headling #Kenya, #Alabama - and watching the #lunareclipse.",18,11,
584336849298190336,bbcworld,Shia militia pulled out of Tikrit http://t.co/ytsvNuOjKy,38,59,http://bbc.in/1C08EOy
584336240826314752,bbcworld,How do you survive 66 days lost at sea? http://t.co/C7k7vqprxf,84,64,http://bbc.in/1D3xguF
584317667814801408,bbcworld,Rhino horn: The deadly battle for the animal part more valuable than gold http://t.co/0z8CP1kyi1 http://t.co/Enh5J3iqmf,286,441,http://bbc.in/1yKIi2M
584301900058796032,BBC_HaveYourSay,Thousands evacuated as Typhoon Maysak heads for the Philippines. Are you there? Let us know. @ reply with details. http://t.co/qEemiUonDS,73,229,
584291432019718144,bbcworld,"Joni Mitchell ""getting stronger each day"" after being taken to hospital earlier this week http://t.co/tpodbnj878 http://t.co/zIAHs6HuXW",235,190,http://bbc.in/19Ra0UQ
584289396314243072,bbcworldservice,How big a deal for China rising is its new investment fund? Does it mark another leap towards superpower status? http://t.co/lbyrIRuP3m,41,51,http://bbc.in/1EJs2X4
584288294722088960,MarikoOiBBC,"Tune into @BBCWorld at 12.30GMT / 20:30Sing / 21:30JST today (&amp; 00.30, 07.30, 19.30G on Sunday) to catch my documentary Jump Starting Japan!",28,21,
584283755721973761,bbcworldservice,"One Indian state wants its cows photographed -- so they aren't eaten.
http://t.co/Z612aP1dyI http://t.co/jwFhAjBgJT",127,191,http://bbc.in/1G9KfNK
584283067432435712,BBCBreaking,#GarissaAttack: 5 held following al-Shabab massacre in eastern Kenya on Thursday - officials http://t.co/5K3Nzm5X7v http://t.co/TFXjojwMkp,599,634,http://bbc.in/1HvAabg
584278110708887553,bbcweather,#Maysak nearing the #Philippines &amp; weakening. Making landfall late Sat/early Sun with risk of damage &amp; #floods. BR http://t.co/pPEoeWSqec,49,105,
584275892454744064,BBCtrending,Netizens in China were not impressed by their soldiers' diet on recent rescue mission to Yemen http://t.co/HveOsFUFam http://t.co/CKGhMYSJCb,45,58,http://bbc.in/19R4p0V
584269910295109632,bbcworld,Alabama death row inmate Anthony Ray Hinton freed after 30 years http://t.co/rU8dADV1le http://t.co/czcVqgCeIq,409,552,http://bbc.in/1GTtCFo
584264593679196161,bbcworld,#IranTalks nuclear deal: Obama seeks to win over sceptical members of Congress http://t.co/RGomOj0fue http://t.co/NqmctV7J7X,121,155,http://bbc.in/19QYuc2
584260092800983040,bbcworldservice,Hear why ballet dancer Carlos Acosta loves #CatcherInTheRye http://t.co/Ca0FkDV0qE @BBCWBC #books http://t.co/raYKEOMYb9,71,44,http://bbc.in/1MJZGQX
584259346051244032,bbcworld,#GarissaAttack: Security questions as Kenya mourns the 148 killed by al-Shabab http://t.co/UxvcTDVkaT http://t.co/hdPIMi1xex,154,365,http://bbc.in/19QYo4k
584248668372471809,BBCAndrewH,Growing criticism in garrison town of Garissa about Kenyan security operation. Why did it take all day to deal with 4 gunmen?,55,111,
584243413735895041,bbcworld,China 'frees' jailed US geologist http://t.co/ZiJrd1tilp,60,73,http://bbc.in/1BZ6rCS
584230915343286272,bbcworld,Iranians celebrate nuclear deal in Tehran and online http://t.co/nUyceiVO2C,101,111,http://bbc.in/1BYXXvE
584221805478543361,bbcworld,Obama aims to sway Congress on Iran http://t.co/hq7sCJwpm8,61,67,http://bbc.in/1BYS6Gx
584217278834696193,bbcworld,VIDEO: 'Indiscriminate' cost of Yemen crisis http://t.co/rm5X3bHujk,24,45,http://bbc.in/1BYP1X3
584215022836051969,bbcworld,VIDEO: Non-Japanese sumos filling top ranks http://t.co/1vv7fNRI0p,49,46,http://bbc.in/1D2BIty
584215021003141121,bbcworld,VIDEO: US death row detainee walks free http://t.co/LrEscyV0LS,45,43,http://bbc.in/1BYNyQy
584215019182755840,bbcworld,VIDEO: Life in Luhansk after 'independence' http://t.co/wMxi9bFdxK,31,30,http://bbc.in/1D2BItC
584169685614260224,bbcworld,Chinese soldiers: let them eat pickles? http://t.co/9TwBJ8zTTn,34,47,http://bbc.in/1BYj0hS
584169683680649216,bbcworld,Ukraine prospects for peace: People on the edge of war http://t.co/8tDgZ6JWmN,41,54,http://bbc.in/1D2cnA7
584169681923268609,bbcworld,Poaching the creature that's more valuable than gold http://t.co/R6ZQusizDW,52,94,http://bbc.in/1BYj0hW
584154443022737412,bbcworld,VIDEO: Pope presides at Good Friday prayers http://t.co/qjPtxhYLQs,73,56,http://bbc.in/1BY8Xt3
584152697273786368,bbcworld,EastEnders duo in spin-off show http://t.co/jDISg4tdqq,35,20,http://bbc.in/1D23eaJ
584142509464498176,bbcworld,Pope decries killing of Christians http://t.co/lc9rkasjgV,101,130,http://bbc.in/1BY0Gp8
584136853156196354,bbcworld,Explosion in Mali capital kills one http://t.co/OPSYRsPjUO,38,57,http://bbc.in/1D1UbXp
584134616895905792,bbcworld,Labour to pledge new homes fund http://t.co/VcseBgSOT1,32,41,http://bbc.in/1BXUSMo
584132373652078592,bbcworld,Houthi rebels pushed back in Aden http://t.co/FIGCrGAWEI,32,64,http://bbc.in/1D1REMQ
584131826589028352,bbcworld,Public 'back tax rises to fund NHS' http://t.co/xzRZpnBPyK,32,27,http://bbc.in/1BXSXYi
584130129615544321,bbcworld,Man Utd can finish above City - Mata http://t.co/V5m3nMTCek,54,56,http://bbc.in/1BXRJw7
584114286613630977,bbcworld,Van Persie to miss Manchester derby http://t.co/gn2aZIUM4a,28,50,http://bbc.in/1BXG5RX
584107440683274240,bbcworld,Sturgeon denies 'preferring Cameron' http://t.co/N8aLEtH0Wq,35,47,http://bbc.in/1BXAuLb
584103413786529792,bbcworld,Death row man freed after 30 years http://t.co/bEypZKHGb2,90,139,http://bbc.in/1BXxazI
584097752587575299,bbcworld,Derby County 2-2 Watford http://t.co/JvXCoxIu4F,29,22,http://bbc.in/1D1wiPE
584078502791667713,bbcworld,Tiger Woods to play The Masters http://t.co/Aw5jni076P,56,69,http://bbc.in/1D1jnx7
584075099986329600,bbcworld,Yemen torn apart in war of many sides http://t.co/3ZFGez6bx7,48,84,http://bbc.in/1D1gNr1
584073945516761088,bbcworld,Six arrested over terror offences http://t.co/X0VE1fGRyy,44,51,http://bbc.in/1BX8h7g
584070003839922176,bbcworld,Brazil tribe gets back blood samples http://t.co/q26DzyQpn7,45,57,http://bbc.in/1BX4Wp0
584070002065731588,bbcworld,Murray powers past Berdych in Miami http://t.co/QUh3Z3RoMa,34,28,http://bbc.in/1D1cxHL
584048181836701698,BBCNewsUS,Will the US Congress sabotage #Obama's deal with #Iran? http://t.co/PGvzQQLPEQ http://t.co/8aJFEBwu8s,60,106,http://bbc.in/1xJhyED
584046950615486464,BBCNewsUS,US jury awards $150m to family of 4-year old who died in crash involving Jeep Grand Cherokee http://t.co/hVF4abeJQf http://t.co/MFX8RaSjhV,58,83,http://bbc.in/1F9tmxb
584042839501365249,BBCAndrewH,Sources in Garissa tell BBC that 2 more survivors and 2 potential suspects found at campus today.,27,94,
584042823340666880,BBCBreaking,"2 suspected al-Shabab spies arrested at #GarissaAttack university, Kenya security sources tell BBC http://t.co/kBSD9GyHCm",464,440,http://bbc.in/1ERBVSI
584040224499597313,bbcworld,This week in pictures http://t.co/ukprbn9ZDV http://t.co/cJHwgM02tT,81,110,http://bbc.in/1IvL6pq
584033356620439552,bbcworld,Kenya in shock after #GarissaAttack - video shows battle to end siege http://t.co/zxiH7icAMO,76,124,http://bbc.in/1P5snGD
584031384488009728,BBCNewsUS,"Arkansas &amp; Indiana pass laws to quell the outcry over new ""religious freedom"" legislation http://t.co/YF8jf4pIab http://t.co/qwO8hmMCmV",42,44,http://bbc.in/1MLpufn
584024290615549952,BBC_HaveYourSay,Why did Imad take only a trombone when war forced him from Syria? http://t.co/ZxS9uuDlJU Tell us #whatwouldyoutake? http://t.co/7tS8wfK2fP,62,52,http://bbc.in/1IJ1pjG
584023497195806720,BBC_HaveYourSay,We've teamed up with @bbcpersian to hear Iranian reaction to the nuclear deal. http://t.co/WIJ3ePnPG8 #IranDeal http://t.co/HlDrV33Qbu,111,80,http://bbc.in/1yKlobA
584023091141021697,bbcworld,"From @annesoy after #GarissaAttack: ""Been told that one student found in the hostel alive, too shocked to speak. She hid in the wardrobe.""",44,95,
584021947824091137,BBCNewsUS,#FBI arrests two women on suspicion of planning a terrorist attack http://t.co/Bk6ArklcBJ http://t.co/htOkPOdRjE,66,97,http://bbc.in/19SXxR0
584020805304090626,BBC5thfloor,Yemen: how this crisis has divided families unlike any other http://t.co/Cmq2YlTe72 http://t.co/kP8MPF7nOE,42,56,http://bbc.in/1F5Yqy7
584018286188298240,bbcworld,"We explain why al-Shabab is targeting Kenya, after #GarissaAttack kills 147 http://t.co/XqJOaGrlTs",44,142,http://bbc.in/1y5oSei
584018073851715586,BBCNewsUS,Russian coder reveals how he discovered a way to delete any video on YouTube http://t.co/rrUAwG8XoU,56,78,http://bbc.in/1F9dtXO
584009996901470208,bbcworld,800 foreign nationals removed from #Yemen by Chinese navy as fighting continues http://t.co/rhq3XJWLBB,47,120,http://bbc.in/1MLdBpE
584005282986065920,BBCNewsMagazine,Whose cat is a millionaire in its own right? Try the Magazine quiz of the week's news http://t.co/Oo7TLymxWB,31,23,http://bbc.in/1NDqJs3
584003769173684224,BBCNewsUS,"Fire brigades are battling a massive fire at a GE factory in Louisville, Kentucky http://t.co/93YNGlp5Ue http://t.co/XPyIrzu7Hr",62,133,http://bbc.in/1ML4ipT
583997720723070977,BBCBreaking,"""We can cooperate with the world,"" President Rouhani says; if others honour #IranTalks pledges, ""we will as well"" http://t.co/8GcN1rdOgk",350,279,http://bbc.in/1F8SKmJ
583995843029643266,BBCBreaking,"Iran's right to enrich uranium ""is not a threat"" to any other nation, President Rouhani says http://t.co/8GcN1rdOgk #IranTalks",324,246,http://bbc.in/1F8SKmJ
583995081243414529,BBCBreaking,"""The world has acknowledged Iran is pursuing its peaceful objectives,"" President Rouhani says of #IranTalks deal http://t.co/YfyM6tTG0g",513,372,http://bbc.in/1xIpANQ
583994938133733376,bbcworldservice,"In the last two years over 2,000 rhinos have been killed. Drones may be able to protect them http://t.co/z3HZSoUQEb http://t.co/iTKG4vyN7T",382,597,http://bbc.in/1MAwzzp
583993479501635584,bbcworld,Overly-thin models to be barred from French fashion shows http://t.co/n8QzjYXMXW,181,185,http://bbc.in/1P51H8O
583987449145196544,bbcworld,"Iran hardliners criticise preliminary #IranTalks deal; Israel calls it ""a step in a very, very dangerous direction"" http://t.co/hSZVfJB05h",49,83,http://bbc.in/1F8SKmJ
583986374900109312,BBC5thfloor,What's Portuguese for 'woof'? Learning how animals speak in different languages http://t.co/QwGZ6lw8gF http://t.co/USG2G7NPcL,138,134,http://bbc.in/1P26Azn
583985706571325440,BBCNewsUS,"US employers added just 126,000 jobs in March - a gain far lower than previous months http://t.co/yr3nAP4TiM http://t.co/aMKHDi3VM8",27,41,http://bbc.in/1G94QBT
583982051625476096,bbcworld,Celebrations in Tehran &amp; online after #IranTalks breakthrough http://t.co/kO0jRoYW2D http://t.co/L1I1pT6L89,345,418,http://bbc.in/1CjVA6w
583974526591045632,bbcworld,"""If you were a Christian, you were shot on the spot"" - read #GarissaAttack survivors' stories http://t.co/nxWRnDEsUT",133,486,http://bbc.in/1BVyTFW
583973147793317888,BBCMonitoring,New Zealand hunters urged to give ducks a chance http://t.co/FKyGwgizzz #NewsfromElsewhere http://t.co/EsqXteHZMR,61,46,http://bbc.in/1Ivef4a
583970738622898176,BBCBreaking,"US added 126,000 jobs in March; unemployment rate remains 5.5%, @BLS_gov says",381,318,
583967812131094528,BBCNews,This week in pictures http://t.co/H2EZ978tG9 http://t.co/evupT9ucvd,365,283,http://bbc.in/1xHZbzI
583964397594406912,bbcworld,"Six #ParisAttacks hostages sue media for ""revealing hiding place"" http://t.co/2joXbDf8Gj",59,99,http://bbc.in/1MKrtR6
583960648213749761,bbcworld,Bodies of #GarissaAttack victims moved to Nairobi for identification - 147 died http://t.co/w5lnAjbXzc http://t.co/wK5LIEcbzH,231,713,http://bbc.in/1GnW8hE
583953430953250816,bbcworld,"North Korea test-fires 4 short-range missiles into the sea, South Korean officials say http://t.co/RRTrCCQGA2",44,121,http://bbc.in/1FphTfR
583952146074243072,BBCMonitoring,Online shopping arrives in North Korea http://t.co/ma3sZXld43 #NewsfromElsewhere http://t.co/QAGPmStrnG,70,108,http://bbc.in/1Cjn0JQ
583945598522499072,BBCEngland,"""100-year-old teenager"" and progeria campaigner Hayley Okines dies http://t.co/0Xq35du4Z2 http://t.co/wr58mNae68",437,555,http://bbc.in/1Hr8JPK
583944466697977856,bbcweather,"#Maysak closes on NE #Luzon, #Philippines. Landfall late Sat - gusts approx 150kmh + storm surge + 150mm rain. Phil http://t.co/fxU4xC1QSj",51,118,
583943672863031297,bbcworld,VIDEO: Crowdfunding boosts biotech industry http://t.co/upWtb3iTlg,26,34,http://bbc.in/1CZOuZW
583943089695416320,bbcworld,Parties claim election debate victory http://t.co/6Hdc8OY1UW,26,26,http://bbc.in/1CZOd9b
583939686147710977,bbcworld,Paris survivors' TV claims probed http://t.co/IMBX1KYfsO,28,26,http://bbc.in/1CZMjW4
583934307179356161,BBCNewsbeat,A star is born. Birth of a very heavy star glimpsed 'in real time'. http://t.co/ncN3mcuJYu http://t.co/akRENAOV5j,785,694,http://bbc.in/1IYGysG
583931412379803649,BBCBreaking,"#Germanwings co-pilot changed settings to take plane's altitude to 100 feet (30 metres), 2nd black box confirms http://t.co/MZkxtwjEpf",304,471,http://bbc.in/1BXiamA
583930926528385027,BBCBreaking,"#Germanwings co-pilot ""increased the plane's speed,"" 2nd black box confirms http://t.co/MZkxtwjEpf http://t.co/F8gMUv5CCV",586,854,http://bbc.in/1BXiamA
583927506237009920,BBCBreaking,"2nd black box on #Germanwings flight confirms ""co-pilot acted deliberately"", say investigators http://t.co/WY3m3w5MVS http://t.co/NIT8Zo0PMJ",685,1143,http://bbc.in/1F8rcOo
583918718780121088,bbcworld,Brook angry at 'disrespectful' Khan http://t.co/dJV6CwenRD,34,19,http://bbc.in/1BUOupb
583918716636782592,bbcworld,Djokovic &amp; Isner in Miami semi-final http://t.co/fEcXJPJB9U,26,29,http://bbc.in/1CZyJCm
583915057362444289,BBCOS,"""The oil man whose well of power finally ran dry."" China's #ZhouYongkang charged. http://t.co/zR8vhnKRMI via @STcom http://t.co/uEw5gW1MMb",39,49,http://bbc.in/1EOHMrJ
583907493656559616,BBCNewsAsia,Monkeys appear to be hindering India's internet progress http://t.co/GGzpQsirhZ (via @BBCMonitoring) http://t.co/dKsTJIxKMy,295,320,http://bbc.in/1DDDd1S
583901634935316480,BBCAfrica,Congolese author @amabanckou on why he wanted to write a #CatcherInTheRye for Africa http://t.co/XMfNeZabL4 http://t.co/2k4HYLLffT,73,73,http://bbc.in/1NHRf5F
583901527313670145,BBCiWonder,Why the date of #Easter is one of the biggest controversies of the Christian faith http://t.co/UiQ0p0dA0v http://t.co/VsNDqqGdLy,128,142,http://bit.ly/1ELvGzP
583896751851048960,BBCNewsbeat,QUIZ: Which news stories have we told in emojis this week? http://t.co/4XHdEZYHI1 http://t.co/Jm13tHh0x9,43,26,http://bbc.in/1Chg283
583892518829481984,BBCNewsAus,Seriously ill Australian man rescued from Antarctic arrives in hospital http://t.co/uFvXIcTRpg http://t.co/EW1JjK3zSY,59,41,http://bbc.in/1HqjqC8
583887286623985665,BBCSport,"At 7ft 5in, Sim Bhullar is set to be the tallest man in the #NBA http://t.co/vGMGjlR3e9 http://t.co/fFxlmLo8y6",331,469,http://bbc.in/1CX200u
583882719546978304,BBCNewsAsia,Malaysian cartoonist Zunar charged with sedition over criticism of @anwaribrahim jailing http://t.co/PRy7jcpnui http://t.co/CThCpzt6wq,65,177,http://bbc.in/1Hqd060
583874090894827522,BBCOS,North #Carolina fisherman Louis Jordan talks to his dad after 66 days drifting in the Atlantic http://t.co/TnJvGQVMmM http://t.co/2dXnMakvST,84,68,http://bbc.in/19QpPLZ
583866602921287680,bbcworld,UK 'spied on Argentina' - Snowden http://t.co/adabRRY1qL,53,101,http://bbc.in/1BUbnco
583862476745396224,BBCNewsAsia,South Asia: Where 'facts are sometimes stranger than fiction' http://t.co/CZ95txs87w http://t.co/dwRtw2oWap,104,90,http://bbc.in/1G8kQ7m
583856206906847232,BBCNewsAsia,British-Canadian and Indonesian teachers jailed for 10 years for child sexual abuse at Jakarta kindergarten http://t.co/UpdYUxIGwK,59,89,http://bbc.in/1G8inty
583846671257313280,bbcworld,"""Historic understanding"" - @BarackObama hails Iran nuclear agreement http://t.co/gvQmFetDIM http://t.co/2I33R9Mh9f",309,360,http://bbc.in/1P44xuG
583832496661467136,BBCNewsAus,When @Qantas said flip flops were no longer allowed in the club... http://t.co/1e5OkIt2i1 http://t.co/DiFx81z8xE,102,85,http://bbc.in/1apdv6h
583830915404718082,BBCNewsAsia,North Korea may be more capitalist than you think: http://t.co/peTEWUcSGr http://t.co/ck0CAY5kPj,144,187,http://bbc.in/1HpqRtr
583826927733100544,BBCNewsUS,US sailor rescued after 66 days lost at sea http://t.co/jmmqnhBDZw http://t.co/I4ZO4NdlCv,245,241,http://bbc.in/1ap9izB
583825774328832001,bbcworld,VIDEO: The children of Ukraine's war http://t.co/FnPClStI1H,60,76,http://bbc.in/1CYq3fv
583825327895478272,BBCNewsAsia,"""Our movement will continue"" - @martinpatience meets China's detained 'guerrilla feminists' http://t.co/kusSgSVrYH http://t.co/KCokwOv3eP",100,139,http://bbc.in/1ap9e2G
583819423796088833,BBCNewsAsia,More about China's fallen security chief Zhou Yongkang: http://t.co/0BaXQEDK1S http://t.co/qUSXTapkgo,46,49,http://bbc.in/1G856Bh
583817296046587904,bbcworld,West Bank barrier plan rejected http://t.co/8a9Y0qn2s4,34,42,http://bbc.in/1CYkTjz
583816905657602049,BBCNewsAsia,"China's ex-security chief Zhou charged with bribery, abuse of power and leaking state secrets
http://t.co/3w5YVVs0UK http://t.co/QFVQePDZRJ",51,99,http://bbc.in/1DsVxMM
583814785663373312,JonahFisherBBC,Burmese state media confirms that Myanmar has apologised for bombing China on March 13th. http://t.co/k2R389dHQf,47,55,
583806531579342848,bbcworld,Asian shares up in holiday trade http://t.co/DutJOqJv0L,24,14,http://bbc.in/1y5bSoQ
583803704383512576,bbcworld,China's detained 'guerrilla feminists' http://t.co/s2SDuRkWSZ,50,75,http://bbc.in/1y59WN0
583803702542217216,bbcworld,The longest detour http://t.co/37hB6KLuLb,15,11,http://bbc.in/1BTsw5P
583803700675772416,bbcworld,VIDEO: Wearing a hijab for Lent http://t.co/10ZVfxRq0E,44,46,http://bbc.in/1y59Vc0
583798077426917376,bbcworld,Chrysler to pay $150m for crash death http://t.co/izrVXNQxin,44,59,http://bbc.in/1BTozy9
583770860663734273,bbcworld,The faces of prostitution in Australia http://t.co/WOX9kOpoDr,60,65,http://bbc.in/1y4MX4H
583767412954296321,bbcworld,Lack of school places 'tipping point' http://t.co/EPgB66ErPu,45,37,http://bbc.in/1y4KQxM
583752161143693312,bbcworld,VIDEO: Gunmen storm Kenya university http://t.co/JGqkPbes0S,48,80,http://bbc.in/1y4yx4w
583748199216713728,bbcworld,Teenager Ko equals LPGA Tour record http://t.co/IQdf4cRlSe,19,22,http://bbc.in/1BSOQMU
583732891038961664,bbcworld,NBA's first player of Indian descent http://t.co/UKzQAuaCwH,63,89,http://bbc.in/1BSErRz
583727820859379713,bbcworld,Argentina vows to take on oil firms http://t.co/Ei9CwiEv6g,33,43,http://bbc.in/1y4ehA1
583722646870827009,bbcworld,"US woman, 116, is now world's oldest http://t.co/OSCZsIrnYy",103,146,http://bbc.in/1BSxrUC
583704818054606848,BBCBreaking,"All students accounted for after #GarissaAttack, @NDOCKenya tweets - 147 dead &amp; 79 injured http://t.co/UYqkj26Y9N",467,1128,http://bbc.in/1CWohLK
583698865867464704,BBCBreaking,"""If Iran cheats, the world will know it,"" US President Obama says of #IranTalks deal http://t.co/4Qb7Hkis2g",429,391,http://bbc.in/1DrIXxo
583697507839909888,BBCJonSopel,President @BarackObama says Iran has met all of its obligations so far #IranTalks - and says it's a good deal that meets core objectives,31,60,
583697486289571840,BBCAfrica,"Kenya's Principal Secretary of Internal Security Monica Juma says fighting over, situation under control of security forces, #GarissaAttack",34,76,
583697389568917504,BBCBreaking,"#IranTalks brought ""historic understanding"" that should stop Iran obtaining nuclear weapon, US President Obama says http://t.co/4Qb7Hkis2g",461,495,http://bbc.in/1DrIXxo
583696596543483905,BBCBreaking,"Death toll rises to 147 in #GarissaAttack, @NDOCKenya tweets http://t.co/q89hOErzpu",191,522,http://bbc.in/1DrLMhW
583694431343095809,BBCBreaking,"""Serious differences"" with US but hope some mistrust can now be ""remedied"", Iran's foreign minister says http://t.co/nSF0xMnSFg #IranTalks",369,274,http://bbc.in/1Hngg2i
583694280205574145,BBCMarkMardell,Can't see Congress or Israel being very happy with #iran deal  - but failure and implications not possible for White House,32,35,
583693181872549888,BBCBarbaraPlett,#Iran has agreed to not enrich uranium over 3.67 percent for at least 15 years.,76,174,
583692815592398848,BBCBarbaraPlett,"Iran will reduce installed centrifuges by approx 2/3 two-thirds from 19,000 to 6,104 w/ only 5,060  enriching uranium for 10 years",43,123,
583690594280611840,BBCBreaking,Comprehensive nuclear deal to be drafted by 30 June after #IranTalks: http://t.co/4Qb7Hkis2g (also follow @bbclysedoucet &amp; @BBCBarbaraPlett),252,204,http://bbc.in/1DrIXxo
583688452123688960,BBCJonSopel,"UK For Sec: ""This is well beyond what many of us thought possible even 18 months ago and ...could be a very good deal #IranTalks",340,293,
583688157222182912,BBCBarbaraPlett,"#Mogherini announced some specifics on big issues of nuclear restrictions &amp; sanctions, more than expected #Irantalks",26,45,
583687478063697920,BBCBreaking,"""Decisive step"" for #IranTalks as ""enrichment capacity &amp; stockpile will be limited"", EU's Federica Mogherini says http://t.co/4Qb7Hkis2g",441,297,http://bbc.in/1DrIXxo
583686329667424256,BBCJonSopel,"#IranTalks ""today we have taken a decisive step and reached solutions"" says EU High representative",29,40,
583686012229955585,BBCBreaking,Watch live: World leaders are speaking about #IranTalks deal http://t.co/xhSYpUVc72 http://t.co/gOG4OPrqgF,692,731,http://bbc.in/1P372h5
583683921994317825,BBCBreaking,"""Big day... Back to work soon on final deal"" - US Secretary of State @JohnKerry on IranTalks: http://t.co/APDY8OVuii https://t.co/YAT7oMn8dp",362,365,http://bbc.in/1CffMq0 https://twitter.com/JohnKerry/status/583682960282558464
583680881090551808,bbcworld,"Any #IranTalks deal ""must significantly roll back Iran's nuclear capabilities"", says Israel PM Benjamin Netanyahu http://t.co/f8Ib0n6meP",42,62,http://bbc.in/1ELDnG2
583680218558111746,BBCBarbaraPlett,EU Officials hailing #Irantalks outcome: #Mogherini: good news; German foreign ministry: understanding  reached on key points of accord.,42,49,
583678959709102080,BBCBreaking,"Deal reached on ""framework for final agreement"" at #IranTalks, @GermanyDiplo tweets http://t.co/APDY8OVuii https://t.co/f1Eq2RYIg3",305,309,http://bbc.in/1CffMq0 https://twitter.com/GermanyDiplo/status/583673638517395456
583675646871613441,BBCBreaking,"1 of 9 UK nationals held in Turkey after trying to enter Syria is Waheed Ahmed, 22, from Rochdale, BBC understands http://t.co/Snx9gcJGlW",471,376,http://bbc.in/1F6Bq1I
583674749173145600,BBCBreaking,"""Found solutions,"" Iran's foreign minister @JZarif tweets, as #IranTalks conclude https://t.co/hjUHg64Y8C",377,452,https://twitter.com/JZarif/status/583672737194999808
583672837052866561,BBCNewsUS,"Our gallery shows California's worst drought in 1,200 years http://t.co/hDWTW45QIS http://t.co/ovNRwwGVv5",96,198,http://bbc.in/1Fm46qg
583671595576659968,bbclysedoucet,Expecting @FedericaMog &amp; @JZarif to say enough progress to continue to final deal by June. Then Press conferences @JZarif &amp; @JohnKerry,33,34,
583669342589575168,BBCBreaking,"40 ""extremely damaged"" mobile phones found after #Germanwings crash &amp; will be examined, prosecutor says http://t.co/RQyzb1WwVE",352,481,http://bbc.in/1BRdzkI
583669143594868736,BBCBreaking,"150 sets of DNA gathered from #Germanwings wreckage but remains not yet identified, prosecutor says http://t.co/R7iCBYwTTt",317,187,http://bbc.in/1xEm6fq
583669026087383040,BBCBreaking,"2 women arrested for allegedly plotting to plant bomb in New York City, FBI says  http://t.co/sR5rMn8VxY",450,530,http://bbc.in/1G7hj98
583667819113418753,bbclysedoucet,"Tonight in Lausanne, expecting statement from @FedericaMog then @JZarif ..followed by short press conferences #IranTalks",21,34,
583666140771176448,BBCAfrica,"Four attackers have been killed, says Kenya's Interior Ministry, #GarissaAttack",34,101,
583666087343951872,BBCtrending,Eid. Pray. Love http://t.co/HCuub8Bbvp Who are the #Muslims4Lent?,36,47,http://bbc.in/1Fm1mch
583665333602516992,BBCNewsUS,Changes made to #Indiana's controversial religious freedom law http://t.co/tcmuSMNO5H,24,42,http://bbc.in/1F6vXYW
583664661549154304,BBCRosAtkins,What a scoop. @mdliman of @bbchausa on breaking the story of the Goodluck Jonathan phonecall that changed Nigeria. http://t.co/GRJU6k3ebt,22,30,http://www.bbc.co.uk/news/world-africa-32160416
583664534197559296,BBCBreaking,"Kenya's #GarissaAttack:

- Al-Shabab storms campus
- 70 reported dead
- 79 injured
- Curfew

http://t.co/zqUrN9Lj1E http://t.co/Q4SYM54A9W",501,1453,http://bbc.in/1alTIog
583661901424553984,BBCBreaking,"500+ students rescued from #GarissaAttack campus &amp; ""operations still ongoing"", @NDOCKenya tweets http://t.co/zqUrN9Lj1E",314,316,http://bbc.in/1alTIog
583661518149050368,BBCBreaking,"70 dead &amp; 79 injured in #GarissaAttack, @NDOCKenya tweets http://t.co/kWp6jzh010",321,604,http://bbc.in/1HmUmvV
583660235652517888,BBCAfrica,"The BBC's Bashkas Jugsooda'ay in Garissa, Kenya says gunfire still being heard, ambulances still coming out of university, #GarissaAttack",13,53,
583657839102660608,bbczeinabbadawi,Don't forget our TV b'cast of #BBCWorldDebate #Ebola: What Next? Airs on BBC World News TV this weekend. Do tune in. http://t.co/MPNZENwtNU,27,34,
583657526610231296,bbcworld,"""A moment for everyone to be vigilant"" - watch President Kenyatta address Kenya as #GarissaAttack continues http://t.co/9xL34RUfGh",18,61,http://bbc.in/1FlRFdZ
583656919505711106,bbcworld,"Activist Nabeel Rajab held in #Bahrain ""over tweets about torture"" http://t.co/x5LEBS1TEt http://t.co/3XRwB7mn3h",78,304,http://bbc.in/1HmRr6u
583652474851983360,BBCMonitoring,Italian company launches campaign encouraging diners to use doggy bags http://t.co/vMiC5W7q1b #NewsfromElsewhere http://t.co/wKmV9nSF9P,50,66,http://bbc.in/1bR69su
