twid,tweep,twtext,fav,rt,url
584362318273847296,huffingtonpost,The mensches at Ben and Jerry's have created a charoset-flavored ice cream for Israel http://t.co/WlNSvTAaDG http://t.co/QsmVtFNEzn,10,12,http://huff.to/1xyE2rH
584361054727237632,huffingtonpost,10 genius ways to beat jet lag http://t.co/GiV62kXLFh,22,16,http://huff.to/1C1bVOB
584359809828397056,huffingtonpost,The ultimate guide to springtime in Paris http://t.co/nLJRgWVMFa http://t.co/C8bnEPWETA,127,66,http://huff.to/1D3AQ89
584358538081865728,huffingtonpost,The strange ways your name influences your behavior http://t.co/vSnfa61WTc,43,40,http://huff.to/1MzM5eU
584357281476784128,huffingtonpost,Ethnic tensions between Israeli Jews fuel Netanyahu victory http://t.co/l9UY3Nn4K0,11,16,http://huff.to/1MPybp1
584356023059742720,huffingtonpost,Thousands trapped in Damascus camp as ISIS takes over http://t.co/zw5htM8hyY,10,37,http://huff.to/1C198oG
584354765712265217,huffingtonpost,"Here's everything Iggy Azalea says in ""Furious 7"" http://t.co/8PFIDlmSAP",4,8,http://huff.to/1NJvXEN
584353503889461248,huffingtonpost,Hundreds of slaves rescued after investigation into forced labor http://t.co/mj54AVFQLe,32,57,http://huff.to/1C17LX4
584352246227464193,huffingtonpost,Kenya attack survivor found hiding in closet two days after 148 massacred http://t.co/ZRMqCdmJl2,51,112,http://huff.to/1MPu2kO
584350993262972928,huffingtonpost,The 9 most secretly awesome places in America http://t.co/VhSuNuUUFH http://t.co/jmh8Lp2QLr,298,201,http://huff.to/1NJsLJb
584349733491191808,huffingtonpost,Transgender Mormons struggle to feel at home  http://t.co/qomnY7puvE http://t.co/UkTreagjMF,34,37,http://huff.to/1MPrQKn
584348472175947777,huffingtonpost,"Cardinal Kasper, 'The Pope's Theologian' reveals the brain behind Francis' heart  http://t.co/wy3jpyXflC http://t.co/3ISiSJGDis",56,28,http://huff.to/1MPqRtv
584347309934260226,huffingtonpost,"5 crucial lessons from the recent measles outbreak
 http://t.co/GaiDGUwFAH",9,30,http://huff.to/1NJrodq
584345958907039744,huffingtonpost,The slaying of Bangladeshi bloggers highlights dangers for atheists around the world  http://t.co/oOhARJPOpL http://t.co/f8h2sGtMjV,50,114,http://huff.to/1C13J0K
584344700435431424,huffingtonpost,How a musical tradition of Islamic mysticism found an unlikely home in Texas  http://t.co/OQSLehm5b3 http://t.co/3VjePLq0hV,56,50,http://huff.to/1C13aUH
584343444392439808,huffingtonpost,14 reasons why you're so tired http://t.co/L1QUiaBM8z http://t.co/p6oRHNZ7uP,116,62,http://huff.to/1BYrBC7
584342182632513537,huffingtonpost,"Meet Rain Dove, the stunning androgynous model breaking barriers in fashion http://t.co/8oCT1h8Cmt",30,15,http://huff.to/1MPltGV
584340920813940736,huffingtonpost,6 things you need to know to lower your student loan payments http://t.co/4V3Apb53Fq,81,61,http://huff.to/1MPkpTq
584339669179043840,huffingtonpost,Kristin Cavallari shares adorable beach photo with her son http://t.co/TAHhftXogQ,10,8,http://huff.to/1MLLvuH
584332614712033280,huffingtonpost,The sneaky hotel fee you should always check for http://t.co/SfPVy8E0RH,33,46,http://huff.to/1MGV9yw
584328842011086848,huffingtonpost,Teen hero turns the tables on college admissions by rejecting her rejection letter http://t.co/3Y5dmlO1mn,87,80,http://huff.to/1NBaiN7
584325063492685824,huffingtonpost,"Yep, people are trying to buy One Direction now http://t.co/uGybwAeTl7",20,16,http://huff.to/1MHZEcg
584321289667682305,huffingtonpost,Katie Holmes is back with her best role in years http://t.co/OLREMxk4xC,37,20,http://huff.to/1BYLARi
584317519269388288,huffingtonpost,5 ways to make your kitchen less boring http://t.co/3CGxsa166o http://t.co/3746PDqkkP,81,48,http://huff.to/1BYKGEe
584313742009204736,huffingtonpost,"All over the country, kids are getting tasered and sprayed with chemicals in school http://t.co/tMskSppglG",29,50,http://huff.to/1MM5byz
584309969878659073,huffingtonpost,You’re 90 seconds away from a calmer mind http://t.co/FMLwTxt4U1,93,57,http://huff.to/1MLVNe6
584306191939072002,huffingtonpost,6 packing tips for hoarders http://t.co/kyNOIfb7Gb http://t.co/YJYwjPgLDE,95,56,http://huff.to/1MAbuoA
584302418348924928,huffingtonpost,"""Grape Camp"" is the wine-themed summer camp of your wildest dreams http://t.co/GfAKXmObKW http://t.co/7tZfwc5d72",162,155,http://huff.to/1BUStD5
584298639553626112,huffingtonpost,Pat Robertson warns gays will force Christians to like anal sex http://t.co/glj5lJVYx0,61,86,http://huff.to/1MLYKeD
584294865703407616,huffingtonpost,Princess Diana's brother recalls a particularly horrible comment a paparazzo once made to her http://t.co/40wItpSVGu http://t.co/2npadObel6,68,60,http://huff.to/1BW7pkd
584291091786162176,huffingtonpost,2 tasteful ways to wear animal print http://t.co/H6SW7cZJQS http://t.co/Q9j0weFEpG,25,11,http://huff.to/1MLWGDA
584287316090474497,huffingtonpost,The tricked-out version of SkyMall is here http://t.co/bG1RNyyyJr,21,11,http://huff.to/1BTRbZ4
584283542605160449,huffingtonpost,These are the top 10 cities for post-grads http://t.co/rzNuLo5e2u http://t.co/mL1UWlUaSX,157,114,http://huff.to/1BWgWbb
584279768583036929,huffingtonpost,Amber Rose just made it very clear that she wants to get back together with Wiz Khalifa  http://t.co/vVyqEbPMc5,27,16,http://huff.to/1BYytzA
584275991457050624,huffingtonpost,Interactive game shows the user just how scary it is to be sexually harassed http://t.co/vVpyz5V7fs,48,42,http://huff.to/1BV1MTq
584272216059211776,huffingtonpost,Kristin Cavallari shares adorable beach photo with her son http://t.co/TAHhftXogQ,11,10,http://huff.to/1MLLvuH
584268441626009600,huffingtonpost,14 reasons why you're so tired http://t.co/L1QUiaBM8z http://t.co/mxtWkF5GH6,128,72,http://huff.to/1BYrBC7
584264667066933248,huffingtonpost,"What your astrological sign says about you, according to Tumblr http://t.co/d6hIWepwgq http://t.co/j8rZYveNwK",139,92,http://huff.to/1BYqr9C
584260894697385984,huffingtonpost,"The genius of toad in a hole, egg in a basket, or whatever you want to call it http://t.co/9pBLeeVYxl http://t.co/zy5H9TVO8x",209,113,http://huff.to/1BYnJkw
584257118485798912,huffingtonpost,"Jordana Brewster and her mom talk ""aging with grace"" http://t.co/81sEU5TLhh http://t.co/gG7EIlnMRE",106,39,http://huff.to/1BYmEcD
584253344090345472,huffingtonpost,These tea bags will make cheap beer taste better http://t.co/lyH76yjr8K http://t.co/nX2XNL96j6,91,81,http://huff.to/1arivay
584249567278977025,huffingtonpost,"A ""Hunger Games"" theme park is in the works, and we volunteer as tribute  http://t.co/QWFsnxuPqa",86,88,http://huff.to/1MHnaGh
584245791889436672,huffingtonpost,"""One must apply to be gay... The process is similar to applying to college..."" http://t.co/lrdpQKEgKq",63,49,http://huff.to/1MLy0ev
584242017733083136,huffingtonpost,.@maddieziegler is an emotional roller coaster in Sia's new music video http://t.co/OR6Dm1pi7q,37,27,http://huff.to/1MLtBIh
584238244088438784,huffingtonpost,You don't need dye to pull off these adorable Easter eggs http://t.co/o5j8kOfoMR http://t.co/VXfvWkJaln,76,35,http://huff.to/1H3MWgC
584234469202259968,huffingtonpost,Must. Have. Human-sized bird nest http://t.co/PLqeqpO0IM http://t.co/l4ERn2nolm,1036,723,http://huff.to/1BVR7I6
584230691375808512,huffingtonpost,5 ways your commute is hurting your health http://t.co/TtWQtwbzXo,41,44,http://huff.to/1MLlyvf
584226919438245888,huffingtonpost,New report finds millennials are the gayest generation yet http://t.co/Cc3eH3izEr,76,72,http://huff.to/1MLkcAs
584223144468185088,huffingtonpost,5 Italian gems far from the beaten path http://t.co/iB4Q7YHJVJ http://t.co/z2hVgz1Dwg,238,122,http://huff.to/1BY46ZQ
584219369519116288,huffingtonpost,"George Takei teams up with hubby for ""Heightened Reality"" web series http://t.co/FmiA1rEq2y",33,15,http://huff.to/1MLhFX6
584215596025393152,huffingtonpost,This may just be the cheapest city in Europe right now http://t.co/PfivDULfoY http://t.co/cbwZBsb6Xd,349,236,http://huff.to/1MLgl6u
584211818647855105,huffingtonpost,Taylor Swift and Calvin Harris' romance rumors heat up after new photos surface http://t.co/kxPXuM0Q8P http://t.co/0ozIngSjnr,156,105,http://huff.to/1BY1dbC
584208043375796225,huffingtonpost,Broadway's hottest get ready to strip down for a great cause (and here's a steamy preview) http://t.co/dHO1gwyye5,29,11,http://huff.to/1BY0J5g
584204271194939393,huffingtonpost,A Game of Thrones superfan created a Westeros football league  http://t.co/Equ1CzogmZ,60,54,http://huff.to/1ML86Y2
584200496254189568,huffingtonpost,"Sally Field recalls being told she wasn't ""pretty enough"" to be a movie star  http://t.co/kOJ7iElqIa http://t.co/yYELyTIdDs",176,123,http://huff.to/1ML9w50
584199236989890561,huffingtonpost,Young children are getting shocked with tasers and sprayed with chemicals in school http://t.co/tMskSppglG,31,62,http://huff.to/1MM5byz
584196721376423936,huffingtonpost,"""Veep"" fans need to read this http://t.co/Xjr4anGafc",30,20,http://huff.to/1MqOKHG
584192945957576706,huffingtonpost,Want to get your DNA tested? There's a Facebook app for that http://t.co/tkwGQSKe0p,40,34,http://huff.to/1ML2yNh
584190046774919169,HuffPostShow,"Big thanks to @senwarren, @kaj33 and #TigNotaro for making our premiere one we won't forget!  http://t.co/3VNqun6AiA http://t.co/MIWsZ61dU2",43,16,http://huff.to/1MCfHs6
584189168743481345,huffingtonpost,"Yes, mice can sing. And you won't believe how much they sound like songbirds http://t.co/ubvfsMknSj",67,46,http://huff.to/1BXPA4q
584185394192867328,huffingtonpost,"The Rock dominated ""Lip Sync Battle"" with ""Shake It Off"" http://t.co/O67lRm6fYp",137,85,http://huff.to/1MKTckI
584181622783770625,huffingtonpost,Through your lens: Incredible images from the streets of Morocco http://t.co/7eXec9mvXq http://t.co/urPnIARGNj,344,239,http://huff.to/1EQkkdG
584177844865105920,huffingtonpost,The strange ways your name influences your behavior http://t.co/vSnfa61WTc,87,88,http://huff.to/1MzM5eU
584174070327021568,huffingtonpost,Maine governor ends town hall after former lawmaker throws Vaseline at him http://t.co/2eOiab9rtV,36,34,http://huff.to/1MIHsze
584170295965122560,huffingtonpost,Here's where your bad breath is actually coming from  http://t.co/wG80M4G95G,48,23,http://huff.to/1NK3jmS
584169515673595904,HuffPostShow,Who should we feature in the next #Dickipedia? http://t.co/3VNqun6AiA http://t.co/aFiLSknYPN,85,46,http://huff.to/1MCfHs6
584166519959068672,huffingtonpost,Watching teens react to classic '90s songs will pain your nostalgic heart http://t.co/JE9S7qs13Q,129,104,http://huff.to/1MNdj1z
584164005033418753,huffingtonpost,"Deputy confuses Taser with gun, shoots suspect dead http://t.co/7I3ALB2myt",33,85,http://huff.to/1BZJ6Cd
584162941357973504,HuffPostShow,Give a warm welcome to @SenWarren on the @HuffPostShow. http://t.co/3VNqun6AiA http://t.co/0Kx4aYLddN,79,37,http://huff.to/1MCfHs6
584162744540213249,huffingtonpost,4 college savings mistakes even savvy parents make http://t.co/voLXFeRJir,47,35,http://huff.to/1MKFZIF
584161338093654016,HuffPostShow,"If you have ideas for next's week's #ThisWeekIn, tweet them to us using #HuffPostShow!",15,10,
584158975324741633,HuffPostShow,#HuffPostShow starts now! Live tweet with us using #HuffPostShow http://t.co/3VNqun6AiA,14,16,http://huff.to/1MCfHs6
584158972392923138,huffingtonpost,"After East Village fire, Internet helps single mom of 3 who lost everything http://t.co/cC3RUTyK7v",46,37,http://huff.to/1MKFHl3
584156454191501313,huffingtonpost,Pope Francis decries present day killing of Christians at Good Friday service  http://t.co/0BbgS5Xhbm http://t.co/rUzth4totr,355,345,http://huff.to/1BZECeE
584155194662977536,huffingtonpost,Teen hero turns the tables on college admissions by rejecting her rejection letter http://t.co/3Y5dmlO1mn,73,70,http://huff.to/1NBaiN7
584153939899199489,huffingtonpost,5 boldfaced lies about being a stepmom http://t.co/vK4e5lleWY,34,36,http://huff.to/1MN4Awj
584152681146646528,huffingtonpost,I'm looking for a fairytale relationship. So what?  http://t.co/DKViR1rN6i,91,43,http://huff.to/1MN3Iba
584152186004836352,ariannahuff,"Watch the premiere of the @HuffPostShow tonight at 9pm ET with Elizabeth Warren, Tig Notaro, and Kareem Abdul-Jabbar! http://t.co/ciQFy6sytu",31,36,http://www.huffingtonpost.com
584151423635578880,huffingtonpost,Duke University responds to teen's viral rejection letter http://t.co/APvQnyb1Cr,60,44,http://huff.to/1MN2Sv8
584150955727450112,thirdmetric,12 essential life tips that are counterintuitive but true http://t.co/tv0JFsngti,68,44,http://huff.to/1MN2BIq
584147147509104641,huffingtonpost,Dog who walks on her elbows saved from likely euthanization http://t.co/Y9AEe1zNrA http://t.co/Cp89LwnZAd,307,201,http://huff.to/1MGZ2U3
584145891306643456,huffingtonpost,How to see the lunar eclipse http://t.co/w4MMdjrHJE,54,67,http://huff.to/1BZy8wi
584144630586933248,huffingtonpost,Carly Fiorina slams Tim Cook as a hypocrite for Indiana criticism http://t.co/6RmGkRQW6X http://t.co/ocqFFS2UQj,56,68,http://huff.to/1BZxlvl
584143374392893440,huffingtonpost,Can these tools hack your sleep? Doctors say dream on  http://t.co/GhqHNjXzAn,21,10,http://huff.to/1MMX4lg
584142114470113281,huffingtonpost,'Saying thanks to the girl who broke my leg' http://t.co/oCm4OiaHJG,16,10,http://huff.to/1BZvFCc
584140858104139776,huffingtonpost,Some Atlanta educators just learned a cynical lesson about accountability in America http://t.co/iZI6Lbl30V,28,46,http://huff.to/1MMV9Nv
584139595564118016,huffingtonpost,The sneaky hotel fee you should always check for http://t.co/SfPVy8E0RH,47,36,http://huff.to/1MGV9yw
584138338141085696,huffingtonpost,How one woman turned being a bridesmaid into a thriving business http://t.co/IdhxrBwCQy,41,33,http://huff.to/1BZtiiR
584137078260244481,huffingtonpost,Half of Americans think the nation's relationship with Israel has weakened http://t.co/iONVsnUGAE,25,41,http://huff.to/1MMSuDu
584135822133370880,huffingtonpost,How sick teens are calling the shots when it comes to facing death http://t.co/N55UzHjEph,31,36,http://huff.to/1BZrPJe
584134563225567233,huffingtonpost,Only Kim K would hit the streets in this  http://t.co/D2jZ06qmbK,25,16,http://huff.to/1MMQQBJ
584133306809249792,huffingtonpost,Kansas schools will close early this spring for lack of funds http://t.co/aUZGoarbkg,74,164,http://huff.to/1y5z6uY
584132045963657216,huffingtonpost,"The ""Goonies"" town, 30 years later http://t.co/7oL1YkBPo4",92,89,http://huff.to/1BUXiw4
584130789543190529,huffingtonpost,Bikini'd Jessica Alba soaks up the sun on vacation http://t.co/BtPWIP1j2V,38,10,http://huff.to/1BZp4HQ
584129527783280640,huffingtonpost,"Obama administration calls for 12 million acre ""wilderness"" area in arctic refuge http://t.co/m5HyYztBqR",81,69,http://huff.to/1BZoj1v
584128392712323072,huffingtonpost,4 apps that make email a lot less stressful http://t.co/nKdpYQ0Z1q,64,34,http://huff.to/1MLp34O
584127017928544257,huffingtonpost,"Obama honors Passover, Easter http://t.co/dPlwNECfg2",44,29,http://huff.to/1MMLF4Y
584125754692239360,huffingtonpost,Kenya's college massacre indicates growing threat from Somalia's Al-Shabab http://t.co/91reu4N0hL,37,58,http://huff.to/1BZm3HA
584124609940729858,ariannahuff,"How one ex-convict left prison with the goal of improving inmates’ lives, and is doing just that http://t.co/wERJ5L2h4O #WhatsWorking",88,82,http://huff.to/1Gq145L
584124496396836865,huffingtonpost,This co-ed coding class for teens in Ghana is shattering gender stereotypes http://t.co/pLEReSUEwn,80,72,http://huff.to/1MMJYo6
584123439931351040,Krewella,Thank you @HuffPost for the incredible interview after our set at Ultra !!! http://t.co/80klTITdxj,426,200,http://www.huffingtonpost.com/2015/04/03/krewella-ultra-music-fest_n_6996756.html?1428085125
584123241322668034,huffingtonpost,California proposal could roll back wage increases for tens of thousands http://t.co/SWN3rIQ6Z7,11,25,http://huff.to/1BZks4q
584121978782621696,huffingtonpost,"These are the key takeaways from the Iran deal, according to former State Department negotiators http://t.co/gB2AlYhg62",10,18,http://huff.to/1MMIbiT
584120793879158784,huffingtonpost,David Beckham went on his son Brooklyn's first date with him http://t.co/sUQsSPp5Vb,58,34,http://huff.to/1NLcmnr
584119463244652544,huffingtonpost,"McConnell, Cruz join Republicans in urging SCOTUS to reject gay marriage http://t.co/Ccd0UVX9cr",19,41,http://huff.to/1MMGphD
584118204781436928,huffingtonpost,College basketball coach fired for harassing women at a bar http://t.co/knOCS3Znpr,35,29,http://huff.to/1BZhblS
584116949426294784,huffingtonpost,"Let's remake ""Gone Girl"" with the cast of ""Mad Men"" http://t.co/hcJmvpnMk7",47,23,http://huff.to/1BZggSs
584115692166873088,huffingtonpost,A wave of looting and lynching follows Iraqi forces recapture of Tikrit http://t.co/O6fbWGr8p3,11,28,http://huff.to/1MMDmGj
584114434366386176,huffingtonpost,"Is this Bora Bora? Nope, just Disney World  http://t.co/MlZITr8NZm http://t.co/IGFJcuftLm",229,115,http://huff.to/1MMCqBO
584113269436186624,huffingtonpost,"Mars rover spots super-strange ""veins"" (they look like ice cream sandwiches) http://t.co/hICGDoS1Tm",32,23,http://huff.to/1P63g6y
584111915674300416,huffingtonpost,MLB isn't going to discipline Josh Hamilton for his drug use http://t.co/yZXddbfAI1,12,21,http://huff.to/1BZcHeV
584110658016382978,huffingtonpost,Here's why everyone should have a junk drawer in their home http://t.co/SSuU3yxXC6 http://t.co/apDH4x0vYh,118,62,http://huff.to/1MMzHIA
584109399989432320,huffingtonpost,East Village's iconic Pommes Frites plans to reopen after devastating fire http://t.co/qyJwL11Guz,39,30,http://huff.to/1BZb5lr
584108140251246592,huffingtonpost,Rand Paul appears in new anti-gay documentary http://t.co/UF5vOOhXHk,18,31,http://huff.to/1y5zh9B
584106886192099330,HuffPostSports,Tiger Woods is going to play in the Masters http://t.co/3G71dEPRNQ,42,36,http://huff.to/1MMxay5
584106882844991490,huffingtonpost,29 kids who just can't with those creepy Easter bunnies http://t.co/AZiAMw03oJ http://t.co/Li3Mkzuiru,186,147,http://huff.to/1BZ9qfB
584105683257294848,huffingtonpost,You just got rejected from your dream school. Will you ever bounce back? http://t.co/FjOVYWd6cv,31,26,http://huff.to/1BZ8zf4
584104366984036352,huffingtonpost,Arizona woman sees Jesus in her dental X-rays http://t.co/AW2jdClK6C,39,57,http://huff.to/1MMvdl2
584103105958125571,huffingtonpost,"Rihanna's now accused of plagiarizing ""Bitch Better Have My Money"" http://t.co/WJe1DhfLmr",25,29,http://huff.to/1MMu9O7
584101847721504769,huffingtonpost,Surprise! Millennials don't agree on everything to do with sex http://t.co/ITtveB80WB,26,20,http://huff.to/1MMtht1
584100593343582210,huffingtonpost,Christians walk the Via Doloroso on Good Friday  http://t.co/3qZmqlaBR9 http://t.co/Gh2LacLJuu,73,76,http://huff.to/1MMsnww
584099331617202176,huffingtonpost,".@Krewella knows the EDM world is dominated by dudes, and they're going to change that http://t.co/CvoxGsQQh6 http://t.co/gpPPUR4hKw",138,65,http://huff.to/1MMrrIC
584098838652309505,huffingtonpost,BIG night w @RoySekoff+@marclamonthill! Watch @senwarren @kaj33 +Tig Notaro on the @HuffPostShow PREMIERE at 9PM ET http://t.co/YChZG2xGsQ,27,21,
584098075049861120,huffingtonpost,"Congressmen say DOJ's interpretation of their medical marijuana amendment is ""emphatically wrong"" http://t.co/1g7n3seTdm",14,13,http://huff.to/1BZ2XRT
584096818784526336,huffingtonpost,"Elisabeth Moss loves playing feminist characters, but they're more than ""strong women""  http://t.co/p9neQ3D15S",20,7,http://huff.to/1BZ1ZoL
584096816062472192,huffingtonpost,Danish filmmaker explores what it is like to be crucified  http://t.co/MtD3M9Hjko http://t.co/ZRuEF6tEzB,61,42,http://huff.to/1MMpzj3
584096308773920768,huffingtonpost,"Bob Menendez corruption case reads like an indictment of Citizens United, too http://t.co/78Gsg8D9EP",24,32,http://huff.to/1BZ1Dyn
584095555292372992,huffingtonpost,Can women get away with wearing the same thing to work every day? http://t.co/QOpM2S9Sla,50,56,http://huff.to/1MMoIi9
584095049958424576,huffingtonpost,"White House: Environmentalists love this trade pact! Environmentalists: Actually, not so much  http://t.co/e31Pkwvc5C",12,17,http://huff.to/1MMomrO
584094301417775104,HuffPostTeen,"“We shouldn't be looking for heroes, we should be looking for good ideas.” -- Noam Chomsky #QOTD",81,90,
584094299270307840,huffingtonpost,"Virginia Gov. Terry McAuliffe signs ""ban the box"" order to help former offenders get jobs http://t.co/fFn7sJ6uaH",32,41,http://huff.to/1BZ03MZ
584093042832977920,huffingtonpost,The 10 best restaurants in the world. Get your wallet ready http://t.co/txnVPhmzQS http://t.co/zKCa3zRycg,180,122,http://huff.to/1MMmPSz
584091787217641472,huffingtonpost,"""What I learned when I turned the camera on myself"" http://t.co/238rJbxes1 http://t.co/OcBDlXMIO5",126,56,http://huff.to/1MMlWcW
584090585365098496,huffingtonpost,Join @caitlynbecker and our @HuffPostStyle eds discussing the best celeb styles of the week http://t.co/tcJoHXmQod,8,9,http://huff.lv/1x3SceV
584090557775015938,HuffPostOWN,14 reasons you still can't sleep http://t.co/a5hTkfhprX http://t.co/uAFDatQfQB,39,29,http://huff.to/1MLALfA
584090525663416320,huffingtonpost,"This teen's April Fools' Day joke totally backfired, then it went viral http://t.co/stUl6aUxc5",36,21,http://huff.to/1BW0jwi
584087247080845312,huffingtonpost,Philadelphia woman arrested for trying to support ISIS http://t.co/hutDG5sjQl,30,39,http://huff.to/1MMi3Vl
584085993558519808,huffingtonpost,One street artist is calling out Bill Cosby all around New York http://t.co/QgcHPiqXwB http://t.co/99DAKDlCFr,138,119,http://huff.to/1BYU4HV
584085509015805952,HuffPostCrime,Accused Etan Patz murderer thought confessing would set him free http://t.co/yuU6Kzqt4H,9,10,http://huff.to/1MMgDKl
584084731983179776,huffingtonpost,Michigan factory owner gives out $6 million in thank-you bonuses http://t.co/ZpDCcpgLyc,97,76,http://huff.to/1BYT4n9
584084235234971650,HuffPostComedy,9 things you can't remember anymore thanks to technology  http://t.co/1gqgfTEjoe http://t.co/fYJt9ckkL3,72,107,http://huff.to/1MMfz9x
584083476758028288,huffingtonpost,How the world reacted to the Iran nuclear agreement http://t.co/KAfmdxXX0r,10,19,http://huff.to/1MMeWN8
584082224456273920,huffingtonpost,Karl Rove won't apologize to veteran for the Iraq war http://t.co/i2yrEZq7VB,22,33,http://huff.to/1BYR7Hw
584080959483568129,huffingtonpost,NARAL launches ads against GOP senators over human trafficking bill http://t.co/qIl3913zRt,14,19,http://huff.to/1MMcWUU
584079700303208448,huffingtonpost,"GOP rep pushes abortion restrictions that would ""have a few more little taxpayers born"" http://t.co/HnwEniuJjT",12,19,http://huff.to/1BYPrO5
584079451186663424,HuffPostCrime,Man walks free after 30 years on death row for a murder he didn't commit http://t.co/qrXVMPZhTf,60,80,http://huff.to/1BYPidD
584078443484205057,huffingtonpost,Pandas set record with epic sex romp http://t.co/BMWGH9nbx6,44,41,http://huff.to/1MMaJJ9
584077185746608129,huffingtonpost,Pit bull and his blind BFF get adopted together and prove there truly is a home for everyone http://t.co/EHjbiDEBmu http://t.co/aVsBsMpTKt,448,276,http://huff.to/1MM9HwS
584075923554709504,huffingtonpost,"Yep, people are trying to buy One Direction now http://t.co/uGybwAeTl7",16,6,http://huff.to/1MHZEcg
584074165520617472,huffingtonpost,Katie Holmes is back with her best role in years http://t.co/OLREMxk4xC,29,11,http://huff.to/1BYLARi
584073115459854337,AlexCKaufman,East Village's iconic Pommes Frites plans to reopen after devastating fire http://t.co/1rte0yYXil http://t.co/OSTe34qZAt,88,55,http://huff.to/1FqKiC3
584072907233558529,huffingtonpost,5 ways to make your kitchen less boring http://t.co/3CGxsa166o http://t.co/N7tWNWzdmi,47,39,http://huff.to/1BYKGEe
584071651383504896,huffingtonpost,"All over the country, kids are getting tasered and sprayed with chemicals in school http://t.co/tMskSppglG",16,40,http://huff.to/1MM5byz
584070392114974720,huffingtonpost,The surprising voting rights issue both Democrats and Republicans support http://t.co/H1Dg3KODk6,8,18,http://huff.to/1BYIVqM
584069135467991040,huffingtonpost,6 packing tips for hoarders http://t.co/kyNOIfb7Gb http://t.co/EElTgS2bir,63,30,http://huff.to/1MAbuoA
584067874395971584,huffingtonpost,You’re 90 seconds away from a calmer mind http://t.co/FMLwTxt4U1,50,32,http://huff.to/1MLVNe6
584066618298339330,huffingtonpost,"""Grape Camp"" is the wine-themed summer camp of your wildest dreams http://t.co/GfAKXmObKW http://t.co/HXfu9yBsFA",113,80,http://huff.to/1BUStD5
584065358153252864,huffingtonpost,"Actor Timothy Simons talks all things ""Veep"" with @HuffPostLive ahead of the new season. Join in: http://t.co/Z4zKjle6aI",11,10,http://huff.lv/1DZC9qn
584065356706275329,huffingtonpost,"Arnold Schwarzenegger is ""furious"" over GOP support for Indiana ""religious freedom"" law http://t.co/N5el0Stqrm",78,58,http://huff.to/1HsQwBx
584064106694586368,huffingtonpost,Pat Robertson warns gays will force Christians to like anal sex http://t.co/glj5lJVYx0,53,105,http://huff.to/1MLYKeD
584062845345759232,huffingtonpost,Princess Diana's brother recalls a particularly horrible comment a paparazzo once made to her http://t.co/40wItpSVGu http://t.co/eHMquRGLbo,91,51,http://huff.to/1BW7pkd
584061582168223744,huffingtonpost,2 tasteful ways to wear animal print http://t.co/H6SW7cZJQS http://t.co/vPQe5d6YJW,18,15,http://huff.to/1MLWGDA
584060410543874048,huffingtonpost,The tricked-out version of SkyMall is here http://t.co/bG1RNyyyJr,15,13,http://huff.to/1BTRbZ4
584059065715798016,huffingtonpost,Stirring photographs document the many women imprisoned in Afghanistan http://t.co/2diPQIztD3 http://t.co/TELWM8o7JN,72,124,http://huff.to/1MLUI6d
584057810520055808,huffingtonpost,These are the top 10 cities for post-grads http://t.co/rzNuLo5e2u http://t.co/jdxunee1u2,113,105,http://huff.to/1BWgWbb
584055795165200385,huffingtonpost,Amber Rose just made it very clear that she wants to get back together with Wiz Khalifa  http://t.co/vVyqEbyaNv,22,18,http://huff.to/1BYytzA
584054530649784321,huffingtonpost,Discussing the mystery of Easter - Who killed Jesus? http://t.co/MAfa24YBD8,26,14,http://huff.to/1MGWntB
584053278889136128,huffingtonpost,March's weak jobs report is more evidence the Fed should be careful http://t.co/XX67wuukwT,12,11,http://huff.to/1MLQefL
584051071292743680,HuffPostSports,Michael Irvin is all of us on a Friday http://t.co/MFAr1acdgB https://t.co/7wN9rsza9p,51,54,http://huff.to/1bUhic6 https://vine.co/v/OlqIXiWjIdB
584050758674415617,huffingtonpost,Interactive game shows the user just how scary it is to be sexually harassed http://t.co/vVpyz5V7fs,34,40,http://huff.to/1BV1MTq
584049000715780097,huffingtonpost,Rouhani: Iran will honor nuclear deal if powers do likewise http://t.co/AV6ua2T3zJ,16,19,http://huff.to/1MLMw5U
584048013540196352,HuffPostLive,LIVE on #Periscope: We're taking your #Furious7 questions for @JordanaBrewster right here!  https://t.co/qMtpzzzBSF,10,8,https://www.periscope.tv/w/VwACCDE4NDkyfDIxODEwNDJIxrFoxvTB7iy5WbC2zUMVl7Gu8dVwTVivQKeOp4HYuQ==
584047751115210752,huffingtonpost,Laci Green explains why so many people don't believe survivors of sexual assault  http://t.co/E1UroMZs0b,31,49,http://huff.to/1BYsqen
584047747214483456,huffingtonpost,Kristin Cavallari shares adorable beach photo with her son http://t.co/TAHhftXogQ,9,7,http://huff.to/1MLLvuH
584046735753904128,huffingtonpost,14 reasons why you're so tired http://t.co/L1QUiaBM8z http://t.co/dzJaq7X1TN,125,61,http://huff.to/1BYrBC7
584046482166276097,huffingtonpost,Hillary Clinton campaign signs lease for Brooklyn headquarters: report http://t.co/RNBYH2iRzA,60,52,http://huff.to/1BYrpmi
584045225636663296,huffingtonpost,"What your astrological sign says about you, according to Tumblr http://t.co/d6hIWepwgq http://t.co/cG2QIK5ImF",115,72,http://huff.to/1BYqr9C
