twid,href
573967375613173760,http://lens.blogs.nytimes.com/2015/03/06/march-6-2015-pictures-of-the-day/
574238120134197248,http://www.nytimes.com/2015/03/08/realestate/construction-defects-follow-a-brooklyn-building-boom.html
574705931767967744,http://www.nytimes.com/2015/03/08/upshot/true-reform-in-higher-education-when-online-degrees-are-seen-as-official.html
573969848788742144,http://www.nytimes.com/2015/03/07/us/crooks-caper-at-san-francisco-bakery-leave-the-cash-take-the-cruffin-recipe.html
568862465892749312,http://www.nytimes.com/2015/02/21/world/middleeast/activists-trying-to-draw-attention-to-killings-in-syria-turn-to-isis-tactic-shock-value.html
568837768706723841,http://www.nytimes.com/2015/02/20/health/drug-resistant-germ-is-spreading-by-hospital-device-federal-officials-say.html
574306139338375168,http://www.nytimes.com/2015/03/07/us/from-the-archiveswheres-the-spirit-of-selma-now.html
574333257749258240,http://www.nytimes.com/2015/03/08/sports/baseball/to-break-in-their-gloves-yankees-dunk-tenderize-and-lather-up.html
574594197044490241,http://www.nytimes.com/2015/03/08/nyregion/balancing-islam-and-middle-school-in-queens.html
574331921498529793,http://www.nytimes.com/2015/03/08/opinion/sunday/maureen-dowd-only-the-shadow-knows.html
574375009520607232,http://www.nytimes.com/2015/03/08/business/mcdonalds-seeks-its-fast-food-soul.html
574390849624281088,http://www.nytimes.com/2015/03/08/us/obama-in-selma-for-edmund-pettus-bridge-attack-anniversary.html
568613816407359488,http://www.nytimes.com/2015/02/20/sports/basketball/rollin-knicks-contend-in-rough-and-tumble-wheelchair-basketball.html
571104205458546688,http://www.nytimes.com/2015/03/01/movies/unexpected-lessons-from-fifty-shades-of-grey.html
568598195347050497,http://www.nytimes.com/2015/02/20/world/asia/us-to-monitor-air-quality-in-india-and-other-countries.html
568651313212465152,http://www.nytimes.com/2015/02/20/world/middleeast/in-online-videos-israeli-candidates-pursue-likes-and-votes.html
568689284460507136,http://www.nytimes.com/2015/02/22/magazine/why-not-us-women.html
568735355555471360,http://www.nytimes.com/2015/02/20/nytnow/latest-newsgreek-bailout-cold-weather-the-oscars.html
568787207370231808,http://www.nytimes.com/2015/02/20/nytnow/latest-newsgreek-bailout-cold-weather-the-oscars.html
571369012426354688,http://www.nytimes.com/2015/02/27/arts/television/leonard-nimoy-spock-of-star-trek-dies-at-83.html
568784903598411776,http://www.nytimes.com/2015/02/20/science/a-new-theory-on-how-neanderthal-dna-spread-in-asia.html
568877836414689280,http://www.nytimes.com/2015/02/22/magazine/how-to-build-a-solid-drinking-library.html
568802041549746176,http://www.nytimes.com/2015/02/21/upshot/oscar-predictions-2015.html
568830562036801537,http://www.nytimes.com/2015/02/20/opinion/when-americans-lynched-mexicans.html
568881794097012736,http://www.nytimes.com/2015/02/20/movies/review-in-mcfarland-usa-kevin-costner-coaches-cross-country-runners.html
568888862858190848,http://www.nytimes.com/2015/02/20/movies/review-wild-tales-explores-the-blurred-limits-of-morality.html
569549213333385217,http://www.nytimes.com/2015/02/22/magazine/out-of-my-mouth-comes-unimpeachable-manly-truth.html
569101253642473472,http://news.blogs.nytimes.com/2015/02/20/what-were-reading-31/
569338049441755136,http://www.nytimes.com/video/arts/music/100000003498585/in-performance-ailyn-prez.html
569704997677633536,http://www.nytimes.com/2015/02/18/us/politics/rahm-emanuel-seeks-to-secure-black-support-as-chicago-election-nears.html
568968116799213568,http://www.nytimes.com/2015/02/21/business/international/greece-debt-eurozone-finance-ministers.html
569019204395008000,http://www.nytimes.com/2015/02/22/magazine/can-i-ask-my-neighbors-to-quiet-their-baby.html
574657136128622594,http://tmagazine.blogs.nytimes.com/2015/03/01/alex-gibney-going-clear/
572336570868600832,http://www.nytimes.com/2015/03/01/magazine/a-spicy-spinach-stew-from-ghana.html
572119644233998336,http://www.nytimes.com/2015/03/02/technology/apples-new-job-selling-a-smartwatch-to-an-uninterested-public.html
572221296488157184,http://www.nytimes.com/2015/03/01/movies/unexpected-lessons-from-fifty-shades-of-grey.html
572256286512951296,http://www.nytimes.com/2015/03/02/sports/minnie-minoso-dies-treasured-white-sox-ballplayer.html
572447654292148224,http://artsbeat.blogs.nytimes.com/2015/03/01/house-of-cards-season-3-episode-5-recap-replacing-a-dud-with-an-atom-bomb/
569898296103313408,http://bits.blogs.nytimes.com/2015/02/23/linkedin-settles-class-action-suit-over-weak-password-security/
570312247366582272,http://www.nytimes.com/2015/02/24/science/new-light-on-the-roots-of-english.html
570022061818687488,http://takingnote.blogs.nytimes.com/2015/02/23/patricia-arquette-and-the-motherhood-gap/
569963443861770240,http://well.blogs.nytimes.com/2015/02/23/meditation-for-a-good-nights-sleep/
570081987366682626,http://www.nytimes.com/video/science/100000003525955/the-turtles-point-of-view.html
570154205262049280,http://www.nytimes.com/2015/02/23/nyregion/in-new-york-indictment-of-officer-peter-liang-divides-chinese-americans.html
572434410265567233,http://www.nytimes.com/2015/03/03/us/a-singular-presence-among-the-gop-leadership.html
570337661589659648,http://well.blogs.nytimes.com/2015/02/23/please-stop-making-that-noise/
570216613737336832,http://www.nytimes.com/2015/02/25/world/middleeast/israelis-palestinians-west-bank.html
572761122522185728,http://www.nytimes.com/2015/03/03/upshot/a-polarized-court-weighing-a-reversal-of-the-safety-net.html
570284569955577857,http://www.nytimes.com/2015/02/24/us/govern-yourselves-state-lawmakers-tell-cities-but-not-too-much.html
570294621399601153,http://www.nytimes.com/2015/02/25/business/media/sony-names-thomas-rothman-to-succeed-amy-pascal.html
570438313125027840,http://tmagazine.blogs.nytimes.com/2015/02/24/vanity-clause-male-grooming/
570329854119276544,http://artsbeat.blogs.nytimes.com/2015/02/24/taylor-swift-donates-50000-to-new-york-city-schools/
570444758629392385,http://www.nytimes.com/2015/02/25/world/europe/in-france-a-baby-switch-and-a-test-of-a-mothers-love.html
570365590159781888,http://www.nytimes.com/2015/02/25/us/politics/foreign-policy-ascends-as-issue-for-republican-presidential-contenders.html
570493432650735616,http://www.nytimes.com/2015/02/25/business/dealbook/private-equity-leaders-make-case-for-european-investments.html
570418049536413696,http://www.nytimes.com/2015/02/25/world/from-studious-teenager-to-isis-recruiter.html
570602896443760641,http://www.nytimes.com/2015/02/26/us/a-back-and-forth-view-of-the-presidents-executive-power.html
573606945799667714,http://www.nytimes.com/2015/03/08/sports/ncaafootball/ryan-hoffman-a-unc-football-player-two-decades-ago-is-now-homeless.html
570677903693877248,http://www.nytimes.com/2015/02/26/fashion/cheerleading-for-milan-fashion-week-2015.html
570783592235847680,http://www.nytimes.com/2015/03/01/travel/booking-flights-and-hotels-online-agents-or-direct.html
570717665188315136,http://www.nytimes.com/2015/03/01/magazine/a-spicy-spinach-stew-from-ghana.html
570686495889219584,http://www.nytimes.com/2015/02/25/opinion/how-should-we-eat.html
570844240617611264,http://tmagazine.blogs.nytimes.com/2015/02/25/mark-duplass-on-cassavetes-kale-smoothies-and-stevie-nicks/
570728855557804032,http://www.nytimes.com/times-insider/2015/02/25/a-crime-reporter-teams-up-with-a-comic-book-crime-fighter/
570795433896902656,http://www.nytimes.com/2015/02/26/world/europe/liliane-bettencourt-loreal-heir-trial.html
570711953175408640,http://www.nytimes.com/2015/02/26/style/strippers-go-undercover-on-snapchat.html
570908427477753856,http://www.nytimes.com/2015/02/26/nytnow/latest-news-cpac-trayvon-martin-most-popular-dogs.html
573969538770976768,http://www.nytimes.com/2015/03/07/science/space/mars-rover-curiosity-is-suffering-short-circuits-in-arm-nasa-says.html
570974102393110530,http://www.nytimes.com/2015/02/26/world/europe/liliane-bettencourt-loreal-heir-trial.html
570966574657626113,http://www.nytimes.com/2015/02/26/business/media/for-bill-oreilly-and-fox-news-a-symbiotic-relationship.html
570989183902326784,http://www.nytimes.com/2015/02/27/movies/review-the-hunting-ground-documentary-a-searing-look-at-campus-rape.html
571001787475468289,http://www.nytimes.com/2015/02/27/world/middleeast/more-assyrian-christians-captured-as-isis-attacks-villages-in-syria.html
573192304808333313,http://www.nytimes.com/2015/03/05/arts/david-geffen-captures-naming-rights-to-avery-fisher-hall-with-donation.html
571011853196898304,http://www.nytimes.com/2015/02/27/us/california-convicts-are-out-of-prison-after-third-strike-and-staying-out.html
571129107439869952,http://www.nytimes.com/politics/first-draft/2015/02/26/chris-christie-will-not-be-reading-this-post-he-assures-cpac/
571138176573702144,http://www.nytimes.com/2015/02/26/us/palm-springs-modern-architecture-tours.html
571154054002438145,http://www.nytimes.com/2015/02/26/arts/dance/new-york-city-ballet-applies-a-surreal-touch-to-build-audiences.html
574667177606914050,http://www.nytimes.com/2015/03/08/opinion/sunday/nicholas-kristof-winds-of-war-in-gaza.html
573555370288898048,http://www.nytimes.com/2015/03/05/technology/solution-to-nausea-puts-virtual-reality-closer-to-market.html
574616863918931969,http://www.nytimes.com/2015/03/08/opinion/sunday/the-cost-of-paying-attention.html
574703664922820610,http://www.nytimes.com/video/us/politics/100000003558391/gay-talese-legacy-of-selma.html
574881333966716929,http://well.blogs.nytimes.com/2015/03/05/the-firefighter-workout/
571306032170979328,http://sinosphere.blogs.nytimes.com/2015/02/27/hopeful-signs-of-recovery-for-the-worlds-rarest-big-cat/
571346600141987841,http://www.nytimes.com/2015/02/28/us/after-washington-petraeus-is-under-radar-but-not-out-of-spotlight.html
571335027184832512,http://www.nytimes.com/2015/03/01/arts/dance/ratmanskys-new-sleeping-beauty-looks-back-to-1890.html
571584621600751616,http://www.nytimes.com/2015/02/28/world/asia/bangladeshi-american-blogger-avijit-roy-killed.html
572253553680617472,http://www.nytimes.com/video/nyregion/100000003539948/winter-doesnt-want-to-end.html
571326336716935168,http://www.nytimes.com/politics/first-draft/2015/02/27/today-in-politics-105/
571366283306012673,http://www.nytimes.com/2015/02/28/arts/television/for-leonard-nimoy-spocks-hold-made-reaching-escape-velocity-futile.html
571370469045219328,http://www.nytimes.com/video/arts/television/100000003534070/the-man-who-was-spock.html
571348071503810560,http://www.nytimes.com/2015/02/27/us/move-to-ban-a-bullet-adds-to-its-appeal.html
571366926196314112,http://www.nytimes.com/2015/03/01/magazine/how-to-remember-peoples-names.html
575042760404811777,http://www.nytimes.com/2015/03/10/science/farmers-put-down-the-plow-for-more-productive-soil.html
571440924338884608,http://www.nytimes.com/2015/02/27/world/middleeast/egypt-giza-bomb-explosions.html
571494002157076480,http://www.nytimes.com/interactive/2015/02/27/us/politics/How-a-Bill-Becomes-a-Law-Or-Not.html
571538804655456256,http://www.nytimes.com/2015/03/01/magazine/how-to-remember-peoples-names.html
571535041462976512,http://www.nytimes.com/2015/02/28/arts/television/for-leonard-nimoy-spocks-hold-made-reaching-escape-velocity-futile.html
571531511687729152,http://bits.blogs.nytimes.com/2015/02/27/google-unveils-plan-for-new-corporate-campus/
571478684500172802,http://www.nytimes.com/2015/03/01/arts/dance/ratmanskys-new-sleeping-beauty-looks-back-to-1890.html
574982600403582976,http://www.nytimes.com/2015/03/10/technology/apple-watch-event.html
572212484335144960,http://www.nytimes.com/interactive/2014/12/31/arts/television/12312015_DowntonAbbey-timeline.html
571498799023190017,http://www.nytimes.com/2015/03/01/realestate/west-village-townhouse-for-17-million.html
573842643932823552,http://www.nytimes.com/2015/03/07/business/economy/jobs-report-unemployment-february.html
571708679365505025,http://www.nytimes.com/2015/03/01/realestate/west-village-townhouse-for-17-million.html
572146068038782976,http://www.nytimes.com/2015/02/27/upshot/high-rate-of-shopping-and-switching-in-obamacare-plans-is-a-good-sign.html
572074350666506240,http://www.nytimes.com/2015/03/01/magazine/building-the-first-slave-museum-in-america.html
571973199728123904,http://www.nytimes.com/2015/02/26/realestate/real-estate-in-italy.html
571644491381256194,http://well.blogs.nytimes.com/2015/02/25/should-athletes-eat-fat-or-carbs/
574686070488588289,http://www.nytimes.com/2015/03/08/nyregion/that-howling-just-new-yorks-neighborhood-coyotes.html
572030999338594304,http://www.nytimes.com/2015/02/25/business/dealbook/private-equity-leaders-make-case-for-european-investments.html
571890387159293952,http://opinionator.blogs.nytimes.com/2015/02/24/when-the-best-sex-is-extramarital/
571980717741252609,http://www.nytimes.com/2015/02/26/fashion/at-gucci-a-messy-exit-for-one-designer-opens-an-unlikely-door-for-another.html
572135506051534848,http://www.nytimes.com/2015/02/25/realestate/cincinnatis-downtown-finds-a-path-forward.html
571892654503559168,http://www.nytimes.com/2015/02/24/science/taking-a-dive-with-turtles-via-video.html
571807095105986560,http://www.nytimes.com/2015/02/24/business/what-airlines-were-like-before-the-smoke-cleared.html
572259820394434560,http://well.blogs.nytimes.com/2015/02/23/meditation-for-a-good-nights-sleep/
573973834245750784,http://www.nytimes.com/2015/03/07/us/selma-gay-talese.html
575291798324711424,http://www.nytimes.com/2015/03/10/arts/television/sam-simon-who-helped-shape-the-simpsons-dies-at-59.html
575295129482883073,http://www.nytimes.com/2015/03/10/nytnow/latest-news-ferguson-courts-senators-rebuked-nfl-salary-cap.html
575304838168342528,http://www.nytimes.com/2015/03/10/opinion/stop-spying-on-wikipedia-users.html
575363007196364800,http://www.nytimes.com/2015/03/10/science/farmers-put-down-the-plow-for-more-productive-soil.html
575583212627496961,http://www.nytimes.com/2015/03/11/upshot/women-on-boards-where-the-us-ranks.html
575603058526285824,http://www.nytimes.com/2015/03/11/nytnow/latest-news-ferguson-manager-clinton-email-templeton-prize.html
568429834101252096,http://www.nytimes.com/2015/02/18/sports/cricket/a-brief-guide-to-cricket-terms-from-beamer-to-wicket.html
575671645895028736,http://www.nytimes.com/2015/03/11/business/gender-gap-in-education-cuts-both-ways.html
575673876283269120,http://www.nytimes.com/2015/03/11/opinion/frank-bruni-hillary-clinton-the-email-controversy-and-the-2016-presidential-race.html
568616322793377792,http://www.nytimes.com/2015/02/22/magazine/how-to-cry-on-command.html
568495260013363201,http://www.nytimes.com/2015/02/19/opinion/will-the-supreme-court-consider-affirmative-action-again.html
568583601408888832,http://parenting.blogs.nytimes.com/2015/02/19/the-magical-morality-of-mrs-piggle-wiggle/
568608497975336960,http://well.blogs.nytimes.com/2015/02/19/walk-hard-walk-easy-repeat/
568482685351542784,http://www.nytimes.com/2015/02/20/us/muslim-leaders-in-us-seek-to-counteract-extremist-recruiters.html
568549386030071809,http://www.nytimes.com/2015/02/22/upshot/the-upside-of-waiting-in-line.html
568770387435253761,http://www.nytimes.com/2015/02/20/world/europe/dominique-strauss-kahn-trial.html
568774345151143936,http://www.nytimes.com/2015/02/20/arts/television/harris-wittels-television-comedy-writer-is-dead-at-30.html
568794236159696896,http://www.nytimes.com/2015/02/20/upshot/as-walmart-gives-raises-other-employers-may-have-to-go-above-minimum-wage.html
568806565328883714,http://www.nytimes.com/2015/02/21/us/incorrect-tax-information-health-insurance.html
568892662599835648,http://www.nytimes.com/2015/02/22/realestate/a-townhouse-on-central-park-west-for-25-million.html
569583000687644672,http://www.nytimes.com/2015/02/21/upshot/a-friendly-office-debate-over-wages.html
568991519325196289,http://www.nytimes.com/2015/02/21/automobiles/luxury-cars-imprint-their-brands-on-goods-from-cologne-to-clothing.html
569009393699840001,http://www.nytimes.com/2015/02/22/nyregion/at-new-york-private-schools-challenging-white-privilege-from-the-inside.html
569507681213530112,http://www.nytimes.com/2015/02/22/opinion/sunday/gail-collins-ruth-bader-ginsburg-has-no-interest-in-retiring.html
569410291148177408,http://www.nytimes.com/2015/02/22/magazine/hong-kongs-umbrella-revolution-isnt-over-yet.html
569031791144767488,http://www.nytimes.com/2015/02/19/world/middleeast/from-a-private-school-in-cairo-to-isis-killing-fields-in-syria-video.html
568917701046833153,http://www.nytimes.com/2015/02/21/sports/floyd-mayweather-manny-pacquiao-showdown-is-set.html
569364744261529601,http://artsbeat.blogs.nytimes.com/2015/02/20/whats-next-for-jon-stewart-blogging-or-maybe-not/
569350128970174466,http://www.nytimes.com/video/movies/100000003522849/anatomy-of-a-scene-queen-and-country.html
567951427152302080,http://www.nytimes.com/interactive/2015/02/15/sports/basketball/nba-slam-dunk-photos.html
568009317699457024,http://artsbeat.blogs.nytimes.com/2015/02/17/princeton-gets-a-300-million-trove-of-rare-books/
568034718886854656,http://www.nytimes.com/2015/02/18/nytnow/latest-news-ukraine-fighting-countering-extremism-westminster-beagle.html
568046037102960640,http://www.nytimes.com/2015/02/18/sports/miss-p-a-beagle-wins-the-westminster-dog-show.html
568087586905960448,http://www.nytimes.com/2015/02/17/sports/forget-barefoot-many-seek-cushioning-in-running-shoes.html
568085184127639552,http://www.nytimes.com/interactive/2015/02/16/sports/westminster-dog-show-quiz.html
568121544406409217,http://www.nytimes.com/2015/02/19/world/middleeast/persecution-defines-life-for-yemens-few-jews.html
568174099845017600,http://www.nytimes.com/2015/02/22/travel/what-to-do-in-36-hours-in-beijing.html
568201825914105856,http://lens.blogs.nytimes.com/2015/02/18/crossed-fates-in-central-african-republic/
568160998483472384,http://www.nytimes.com/2015/02/22/travel/island-hopping-off-the-coast-of-borneo.html
568145129816641536,http://www.nytimes.com/2015/02/19/upshot/why-network-news-still-matters.html
568288894963326976,http://www.nytimes.com/2015/02/18/business/as-rivals-falter-indias-economy-is-surging-ahead.html
568365150589358080,http://well.blogs.nytimes.com/2015/02/18/how-mindfulness-can-jumpstart-our-exercise-routines/
568252912419389440,http://www.nytimes.com/2015/02/19/style/letting-your-kids-play-in-the-social-media-sandbox.html
568214663571382272,http://www.nytimes.com/interactive/2014/02/27/world/europe/ukraine-divisions-crimea.html
569938474838695936,http://www.nytimes.com/2015/02/24/nyregion/for-enterprising-few-a-humble-patch-of-newark-to-build-a-dream-on.html
573648516268097538,http://www.nytimes.com/2015/03/06/us/-dzhokhar-tsarnaev-boston-marathon-bombing-trial-jeff-bauman.html
573614483899289600,http://www.nytimes.com/2015/03/06/world/middleeast/isis-is-skilled-on-twitter-using-thousands-of-accounts-study-says.html
567946887250251776,http://www.nytimes.com/2015/02/15/books/review/david-axelrods-believer.html
568138156878503936,http://www.nytimes.com/2015/02/19/us/in-bid-to-allow-guns-on-campus-weapons-are-linked-to-fighting-sexual-assault.html
569923828106842112,http://www.nytimes.com/2015/02/24/nyregion/damages-awarded-in-terror-case-against-palestinian-groups.html
568282599082356736,http://www.nytimes.com/2015/02/18/opinion/frank-bruni-college-poetry-and-purpose.html
568321601890074624,http://tmagazine.blogs.nytimes.com/2015/02/18/london-city-guide-walton-street-shopping-dining/
568177191323885568,http://www.nytimes.com/interactive/2015/02/07/world/americas/argentina-alberto-nisman-case.html
568348051473113089,http://www.nytimes.com/2015/02/19/world/middleeast/from-a-private-school-in-cairo-to-isis-killing-fields-in-syria-video.html
568280921457233920,http://www.nytimes.com/2015/02/22/magazine/meet-the-unlikely-airbnb-hosts-of-japan.html
568355593431465985,http://www.nytimes.com/2015/02/22/magazine/out-of-my-mouth-comes-unimpeachable-manly-truth.html
568525812690853888,http://tmagazine.blogs.nytimes.com/2015/02/19/new-york-fashion-week-proenza-schouler-fall-winter-2015/
