dt,title,href,newstxt
2015-01-28 02:58:12,"China crackdown makes it harder to get around the Great Firewall - Jan. 28, 2015 ",http://money.cnn.com/2015/01/28/technology/china-censorship-vpn-great-firewall/index.html,"China has beefed up its Great Firewall yet again, this time cracking down on virtual private networks, or VPNs, which allow users to access censored and blocked content on the web.
The action, confirmed by state media, has affected VPN providers including Astrill, Strong VPN and Golden Frog, which have all reported trouble with connectivity in China, particularly on mobile devices.
China has long blocked access to what it deems as sensitive Internet content -- political commentary, foreign news outlets and sites like Google. Access to Twitter, Facebook and YouTube are also blocked in China.
Taken together, the restrictions constitute the world's largest -- and most effective -- state-sponsored censorship program. The effort, officially called ""Golden Shield,"" is more than a decade old.
Using a VPN allows Chinese and foreigners alike to circumvent the Great Firewall. For around $10 a month, users are able to access blocked websites, Gmail and even Netflix.
Chinese state media described the crackdown as a ""healthy development"" for the Internet, and one needed to shore up cybersecurity. It follows a move to tighten access to Google's email service that began late last year.
Should the VPN blackout persist -- or expand -- it would be a real headache for companies that rely on the workaround to conduct business.
Related: The Great Firewall of China is nearly complete
Winger Chen, who owns a food and beverage consulting company in China, has always ""felt some frustration with [spotty connectivity],"" but considers it to be ""just part of doing business in China.""
Chen said he is ""100% reliant"" on various Google services that allow colleagues to sync data across the company.
""What happens if we have zero access to Google, and they cut off our VPN?"" he asked.
Larger firms with proprietary VPNs are better protected. But more foreign companies are reporting that Chinese Internet restrictions are making it difficult to do business on the mainland.
In 2014, 56% of American companies operating in China said that Internet censorship was having a negative or somewhat negative impact on their ability to conduct business, according to a survey conducted by the American Chamber of Commerce in China.
That's up sharply from 2010, when only 39% of companies said censorship was problematic.
For now, the VPN companies say they're looking into the problem. Golden Frog has confirmed the problem ""is not being caused by server issues,"" according to a company statement.
""It is rather a network issue specific to China that is not only impacting [our VPN service], but other VPN services as well.""
Related: Banned! 8 things you won't find in China
Read next: This is how your Gmail account got hacked"
2015-02-04 04:09:26,"Silk Road founder Ross Ulbricht found guilty on all counts. - Feb. 4, 2015 ",http://money.cnn.com/2015/02/04/technology/silk-road-guilty-ulbricht/index.html,"After a three-week trial, a federal jury has found 30-year-old Ross Ulbricht, creator of underground site Silk Road, guilty on all counts.
Ulbricht faced a series of charges, ranging from money laundering to drug trafficking to computer hacking.
Launched in 2011, Silk Road was an unregulated online marketplace where users could buy and sell anything from drugs to hacking tutorials. Payments were made using bitcoin, a digital currency that's difficult to trace, and the site used software that let users browse anonymously.
Related: Alleged Silk Road kingpin gets his day in court
Over the past weeks, prosecutors said Ulbricht was the mastermind behind the site. According to the feds, he went by the name Dread Pirate Roberts, a reference to a character in the movie The Princess Bride. They said they traced around $13 million in bitcoin to Ulbricht's computer. The defense argued that Ulbricht had created the site but passed it on to another operator but was lured back in as a fall guy.
In an exclusive interview before the verdict, Ulbricht's parents maintained their son's innocence.
""I think in 30 years, there would have been a glimmer among either of us,"" his mother, Lyn, said. ""This drug kingpin thing ...The guy was living in a very simple apartment, living a very simple life. So many things don't add up.""
The prosecution had a strong case against Ulbricht. During the trial, they presented chat logs, journal entries detailing operations, and the testimony of a college friend who said he helped Ulbricht create the site.
""Ulbricht's arrest and conviction -- and our seizure of millions of dollars of Silk Road bitcoins -- should send a clear message to anyone else attempting to operate an online criminal enterprise,"" read a statement from U.S. Attorney Preet Bharara. ""The supposed anonymity of the dark web is not a protective shield from arrest and prosecution.""
Related: Silk Road founder's parents speak out"
2015-02-05 12:34:04,"Amy Pascal out as Sony Pictures co-chair - Feb. 5, 2015 ",http://money.cnn.com/2015/02/05/media/amy-pascal-resigns-sony/index.html,"Weeks after a devastating cyber-attack, Sony Pictures Entertainment co-chairman Amy Pascal is stepping down from her post, the studio announced on Thursday.
Pascal will launch a new production venture at the studio starting in May.
""I have spent almost my entire professional life at Sony Pictures and I am energized to be starting this new chapter based at the company I call home,"" Pascal said in a statement. ""I am leaving the studio in great hands.""
Putting a positive spin on her move, neither Pascal nor any other Sony (SNE) executives alluded to the fallout from the cyber-attack in Thursday's announcement. But there had been widespread speculation that Pascal would lose her job as a result of the fallout.
Pascal's contract was said to be coming due before the late November cyber-attack. Through the hack, embarrassing emails from the company's servers were leaked onto the Internet, causing public humiliation and private recriminations for Pascal and others.

Some of Pascal's stolen emails were highly critical of stars like Angelina Jolie. Others were racially-tinged, including jokes at President Obama's expense; those emails led to a public apology from Pascal and a meeting with Al Sharpton.
""The content of my emails were insensitive and inappropriate but are not an accurate reflection of who I am,"" she said in a statement at the time. ""Although this was a private communication that was stolen, I accept full responsibility for what I wrote and apologize to everyone who was offended.""
Pascal has been one of the most powerful female studio executives in the film business. She helped turn Sony Pictures into a major brand in Hollywood.
Sony said in a news release that under her leadership, the studio ""has amassed over $46 billion in global theatrical box office, 315 academy award nominations, 212 golden globe nominations and 115 number one openings.""
""The studio's legacy is due in large part to Amy's passion for storytelling and love of this industry,"" said Michael Lynton, the CEO of Sony Entertainment.
He called Pascal ""a great partner to me in heading the studio"" and said he would continue to have a ""close working relationship with her in her new role on the lot.""
Pascal's new production company will have a four-year financing deal with Sony Pictures.
"
2015-02-23 04:53:35,"Honda CEO Takanobu Ito steps down - Feb. 23, 2015 ",http://money.cnn.com/2015/02/23/investing/honda-ceo-resignation/index.html,"Honda CEO Takanobu Ito will step down from his post in June, making way for new leaders to overhaul the Japanese automaker.
Ito will be succeeded by Takahiro Hachigo, currently Honda's managing officer, the company said in a statement.
Honda (HMC) didn't say whether Ito's resignation had anything to do with the company's recent struggles -- a massive recall over faulty airbags, poor sales, and regulatory fines.
But the surprise announcement comes after Honda recalled millions of vehicles due to faulty airbags produced by another Japanese company, Takata. Other auto manufacturers, including Toyota (TM), have also had to recall vehicles due to the airbags.
Honda issued a profit warning in January, lowering its own annual net profit forecast by 5%. It was also hit last month with a $70 million fine for failing to report all the accident information required under U.S. regulatory rules.
""Going forward, changes will be coming up more and more rapidly, competition will be more severe, so I think now is a good time to change the management to a younger generation so as to revamp our whole operations,"" Ito said at a news conference.
Outgoing CEO Ito joined Honda in 1978, and climbed the ranks to become head of the company in June 2009. He oversaw changes to Honda's manufacturing structure around the globe, establishing new plants in developing countries such as Brazil, Indonesia and China.
Hachigo is a longtime Honda employee, first joining in 1982, as an engineer. Over the years, he has overseen Honda operations in the U.S., Europe and China.
The management changes are still subject to shareholder approval, but are expected to be effective in June after the company's annual shareholder meeting.
Honda announced Ito's resignation after markets closed in Tokyo on Monday. Shares fell in 0.6% in New York on Monday, and dropped as much as 1.8% in Tokyo trading Tuesday morning.
Related: 2014: Year of recalls"
2015-02-02 02:28:30,"China's anti-corruption campaign snags banking heavyweight - Feb. 2, 2015 ",http://money.cnn.com/2015/02/02/news/companies/china-minsheng-bank-corruption/index.html,"The president of China's largest privately-owned bank has resigned amid reports that he had been questioned by anti-corruption investigators.
China Minsheng Bank released a statement on Saturday saying its president, Mao Xiaofeng, had resigned for ""personal reasons."" While the statement sought to reassure shareholders that the firm was operating normally, Chinese business publication Caixin said that other bank executives had also been questioned and released.
According to Caixin, Mao was detained last week for questioning by the Central Commission for Discipline Inspection, which investigates corruption within the Communist Party.
Minsheng has a market cap of about $40 billion, making it roughly the same size as Deutsche Bank. Shares tumbled as much as 10.5% on Monday in Hong Kong trading before mounting a partial recovery.
The Chinese government has staged a wide-reaching anti-corruption crackdown since President Xi Jinping took the reins nearly two years ago. The probes have netted top party and government officials, as well as executives at state-run and private companies. One of the most high-profile officials to be detained thus far is Ling Jihua, a top aide to former president Hu Jintao.
Related: China targets executive pay at state-owned firms
Mao joined Minsheng in 2002, and served in a variety of roles at the bank over the years, according to previous stock exchange filings. Prior to that, he served as a director in the China Communist Youth League, a group directly under Communist Party control. He holds a master's degree from Harvard University, as well as graduate diplomas from Hunan University.
One of Minsheng's top stakeholders, Chinese insurance firm Anbang, made headlines last year after acquiring the iconic Waldorf Astoria luxury hotel for nearly $2 billion.
Read next: World's most corrupt industries"
2015-02-02 06:23:50,"RadioShack defaults on financial lifeline - Feb. 2, 2015 ",http://money.cnn.com/2015/02/02/news/companies/radioshack-trading-suspended/index.html,"The end got even closer for RadioShack Monday when the New York Stock Exchange suspended trading of its shares, and a key lender accused it of being in default of a loan.
The lender, Salus Capital Partners, said it is considering legal action against RadioShack.
The NYSE said RadioShack does not have a high enough market value to be listed on the exchange - the minimum required is $50 million.
The NYSE said RadioShack ""does not intend to submit a business plan"" to the exchange to address how it could raise its market value.
Shares of RadioShack (RSH) had lost 90% of their value in the last 12 months.
The retailer has been low on cash. Struggling to compete with online stores like Amazon, losses mounted and RadioShack burned through all but $43 million of its cash by last November. Even counting its credit lines, the company only had $63 million available heading into the Christmas shopping season.
Related: 94 years of hits and misses at RadioShack
Although it once boasted about its vast retail network, saying that 90% of the U.S. population lived or worked within a few minutes of a RadioShack location, the company's 5,000 stores have been weighing it down.
Last March, the company announced a plan to close about 1,100 stores, but it's an expensive undertaking due to the cost of severance, liquidating merchandise and paying penalties to get out of leases.
It was only able to close 175 stores through the end of October. By year's end it was battling with its lenders including Salus to get the green light to close more.
RadioShack declined to comment on the delisting or the default notice.
Related: Time is running out for RadioShack"
2015-02-15 12:49:04,"Hackers stole from 100 banks and rigged ATMs to spew cash - Feb. 15, 2015 ",http://money.cnn.com/2015/02/15/technology/security/kaspersky-bank-hacking/index.html,"Hackers have stolen approximately $1 billion in what could be one of the largest bank heists ever, according to a new report from the Internet security firm Kaspersky Lab.
Kaspersky said Sunday it has uncovered how hackers surreptitiously installed spying software on bank computers, eventually learned how to mimic bank employee workflows and used the knowledge to make transfers into bank accounts they had created for this theft.
More than 100 banks were hit, Kaspersky said, and based on the hackers' practice of stealing between $2.5 million and $10 million from each bank, it estimated ""total financial losses could be as a high as $1 billion, making this by far the most successful criminal cyber campaign we have ever seen.""
Kaspersky did not name the banks but said they are institutions located in 25 countries, including the United States.
It also said the ""attacks remain active,"" and provided tips for bank officials to determine if their computers are vulnerable.
The thieves were Russian, Ukrainian, Chinese and European, Kaspersky said.
The individual thefts involved no more than $10 million apiece.
Related: Congress wants banks to admit they've been hacked
Kaspersky called the malware ""Carbanak"" and said it provided the hackers the ability to watch bank employees conduct their business.
""This allowed them to see and record everything that happened on the screens of staff who serviced the cash transfer systems,"" Kaspersky said. ""In this way the fraudsters got to know every last detail of the bank clerks' work and were able to mimic staff activity in order to transfer money and cash out.""
After penetrating a bank's computer systems, the hackers lurked for ""two to four months"" before striking in one of several ways, like changing an account balance, then transferring the excess funds into their own accounts. They also spewed cash out of ATMs when ""one of the gang's henchmen was waiting beside the machine"" to collect the money.
An industry cybersecurity group has ""disseminated intelligence on this attack to the members,"" according to The New York Times, which first covered the report. The Financial Services Information Sharing and Analysis Center told the Times that ""some briefings were also provided by law enforcement entities.""
Related: IRS warns of phishing tax scams and fake emails
"
2015-02-10 08:28:24,"Read NBC's statement on Brian Williams' suspension - Feb. 10, 2015 ",http://money.cnn.com/2015/02/10/media/nbc-brian-williams-suspended/index.html,"Brian Williams was suspended for six months without pay on Tuesday following revelations that he exaggerated tales from an Iraq War mission in 2003.
NBC News president Deborah Turness informed staffers of the network's decision at a meeting shortly after Williams' fill-in, Lester Holt, finished anchoring the ""NBC Nightly News.""
Here is her full written statement released by NBC:
All,
We have decided today to suspend Brian Williams as Managing Editor and Anchor of NBC Nightly News for six months. The suspension will be without pay and is effective immediately. We let Brian know of our decision earlier today. Lester Holt will continue to substitute Anchor the NBC Nightly News.
Our review, which is being led by Richard Esposito working closely with NBCUniversal General Counsel Kim Harris, is ongoing, but I think it is important to take you through our thought process in coming to this decision.
While on Nightly News on Friday, January 30, 2015, Brian misrepresented events which occurred while he was covering the Iraq War in 2003. It then became clear that on other occasions Brian had done the same while telling that story in other venues. This was wrong and completely inappropriate for someone in Brian's position.
Related: How Brian Williams' Iraq story changed
In addition, we have concerns about comments that occurred outside NBC News while Brian was talking about his experiences in the field.
As Managing Editor and Anchor of Nightly News, Brian has a responsibility to be truthful and to uphold the high standards of the news division at all times.
Steve Burke, Pat Fili and I came to this decision together. We felt it would have been wrong to disregard the good work Brian has done and the special relationship he has forged with our viewers over 22 years. Millions of Americans have turned to him every day, and he has been an important and well-respected part of our organization.
As I'm sure you understand, this was a very hard decision. Certainly there will be those who disagree. But we believe this suspension is the appropriate and proportionate action.
This has been a difficult time. But NBC News is bigger than this moment. You work so hard and dedicate yourselves each and every day to the important work of bringing trusted, credible news to our audience. Because of you, your loyalty, your dedication, NBC News is an organization we can -- and should -- all be proud of. We will get through this together.
Steve Burke asked me to share the following message:
""This has been a painful period for all concerned and we appreciate your patience while we gathered the available facts. By his actions, Brian has jeopardized the trust millions of Americans place in NBC News. His actions are inexcusable and this suspension is severe and appropriate. Brian's life's work is delivering the news. I know Brian loves his country, NBC News and his colleagues. He deserves a second chance and we are rooting for him. Brian has shared his deep remorse with me and he is committed to winning back everyone's trust.""
Deborah
Related: Cronkite biographer on Brian Williams"
2015-02-11 10:41:04,"Want cheap airfare? This is the best day to book a plane ticket - Feb. 11, 2015 ",http://money.cnn.com/2015/02/11/pf/best-time-to-buy-airfare/index.html,"Hoping to snag the best price on a plane ticket? Try booking almost seven weeks in advance.
CheapAir.com analyzed nearly 5 million trips last year and found the best prices for domestic airfare were booked, on average, 47 days ahead of the departure date. The year before, the sweet spot was 54 days.
The online airfare shopping engine tracked prices from 320 days in advance up until the day before a flight and found the prime booking window was generally one to four months ahead of departure. The lowest price of a ticket changed around 70 times when it was for sale, the report found.
By booking on the cheapest day, fliers saved an average of $201 on airfare, excluding the 14 days before a flight since fares are much higher then. If those two weeks are included, the difference rises to $319.
Of course, there are no guarantees. Many factors can affect ticket prices, including time of year, the destination and local events.
""As much as everyone wants an answer for an exact number so they don't have to worry about finding the best price, it's not that simple,"" said Jeff Klee, CEO of CheapAir.com.
Related: Fly business class to London for 50% less
While booking the lowest price isn't an exact science, one thing is clear: procrastination doesn't pay. Buying tickets within 14 days of departure resulted in paying $111 more on average and $174 more when bought seven days in advance.
However, booking too early can also mean paying more. When a ticket is first offered, it's priced about $50 above its lowest point, according to the report. As time goes on, carriers start offering periodic short-term sales to fill seats.
""The odds of you paying the exact same price as the person sitting next to you is really small,"" Klee said.
Airline consolidation has impacted prices, he added. When one carrier offers a sale, the others are likely to follow suit to remain competitive. Less players in the game means less options for consumers. ""It used to be a buyer's market.""
Related: Why India has the cheapest flights on Earth
The day you fly can also bring savings. Tuesday and Wednesday are the least expensive days to fly, said Klee, while Sunday and Friday were the most expensive.
He also recommended searching flights early and often and be ready to pull the trigger. ""Prices change really frequently, people make the mistake of going home and talking to their family to figure out plans and come back the next day and it's gone."""
2015-02-05 12:27:56,"Controversy grows over Brian Williams' Iraq apology - Feb. 5, 2015 ",http://money.cnn.com/2015/02/05/media/brian-williams-iraq/index.html,"Update: The pilot interviewed in this story, Rich Krell, is no longer standing by his account. In a text to CNNMoney Friday morning, Krell wrote: ""The information I gave you was true based on my memories, but at this point I am questioning my memories."" (full story)
If NBC and Brian Williams believed a Facebook post and an on-air apology were enough, they were wrong.
In the hours after Williams recanted a long-told story about an RPG attack in Iraq, rank and file employees at NBC News openly wondered whether he would be sanctioned -- or worse -- for the series of errors.
Some of the employees said they doubted that Williams made an innocent mistake and said he'd damaged the network's credibility as well as his own.
But most employees predicted that Williams' job was safe, and some cautioned against an overreaction to the misstatements. No disciplinary action against the anchor is expected.
The executives in charge of the news division have declined to comment, perhaps out of a reluctance to advance the story. And following his apology on Wednesday, Williams said nothing more about it on his Thursday night newscast.
Meanwhile, new details emerged about what exactly happened back in 2003 -- further clouding an already confusing tale. Here's what we know:
Williams says he made an innocent mistake: Brian Williams has been NBC's top news anchor for the past decade. Several times in recent years, he has said that he was aboard a U.S. Army helicopter when it was hit by a rocket-propelled grenade on one of the first days of the Iraq War in 2003.
He was actually aboard a different helicopter.
Last Friday, while honoring a veteran on ""NBC Nightly News,"" Williams recounted how his helicopter was ""forced down after being hit by an RPG.""
He apologized on Wednesday's ""NBC Nightly News"" for that specific error -- ""I made a mistake,"" he said -- but he did not address his broader series of misstatements in the past.

Williams' apology came after soldiers challenged his account on Facebook and the military newspaper Stars and Stripes began investigating. Stars and Stripes interviewed several crew members on the 159th Aviation Regiment's helicopter that actually was struck by the RPG, and they said ""the NBC anchor was nowhere near that aircraft or two other Chinooks flying in the formation that took fire.""
Stars and Stripes reported Wednesday that ""Williams arrived in the area about an hour later on another helicopter after the other three had made an emergency landing, the crew members said.""
Related: How Brian Williams' Iraq story changed
Helicopter pilot tells CNN Williams 'messed up': Rich Krell, who was piloting the Chinook that Williams was on, tells a different story than the crew members who spoke to Stars and Stripes.
""Some of things he's said are not true. But some of the things they're saying against him are not true either,"" said Krell, who spoke exclusively to CNN on Thursday morning.
UPDATE: Krell is no longer standing by this account. On Friday morning he told CNN: ""I am questioning my memories."" (full story)
Krell explained that, contrary to Williams' comments in the past, there were three helicopters flying in close formation, not four.
""One of the birds broke down, so we were a flight of three,"" Krell said. ""We were hauling metal bridges.""
Williams was in the back of Krell's aircraft along with three other NBC staffers. Krell referred to his Chinook as the ""second bird"" in the formation. The ""first bird,"" right in front of the ""second bird,"" was struck by the RPG.
Due to his seat in the back, Williams was most likely unable to witness the RPG attack, Krell said.
All three of the helicopters were hit by small arms fire, Krell said, supporting Williams' past claims about that.
""The bridge expansions we were hauling took most of the hits,"" Krell said.
The three Chinooks took evasive maneuvers. Krell's helicopter dropped off its payload, then met up with the other two about 45 minutes later. That may explain why the other crew members told Stars and Stripes that Williams arrived in the area later.
Krell said of Williams, ""Yeah, he messed up some things and said some things he shouldn't have. IÂ [first] heard it a few years ago. ... Actually one of my flight engineers said, 'Did you hear him say that? Wasn't he on our bird?'""
Krell didn't seem overly bothered by Williams' revisionist history -- he chalked it up to wartime theatrics. ""After a while, with combat stories, you just go 'Whatever,'"" he said.
Anger inside NBC about the 'fish tale': Others have called the RPG attack story ""a fish tale,"" one that grew and grew over the years, to the point where Williams felt comfortable saying that he'd been aboard the Chinook that was struck by the RPG.
An NBC News spokeswoman said Thursday that the network stood by Williams' apology and had nothing further to say.
Williams is the face of NBC News and is beloved by many viewers. Last December he signed a new contract that extends almost through the end of the decade.
At the time, Williams said that it was akin to ""reaffirming your vows.""
Williams has many fans within the news division, but they were mostly silent on Thursday. Others within the news division, granted anonymity to speak freely about the situation, said there was widespread shock and disbelief about Williams' foggy-memory explanation. One correspondent called it ""unreal.""
Correspondents and producers with war zone experience seemed particularly perturbed.
""I don't know how you manage to begin to clean up from this, or if you even can,"" said one longtime employee. ""He's in for a hell of a ride.""
For much of the day, the hashtag #BrianWilliamsRemembers was trending on Twitter across the United States. Williams found himself the punchline of jokes.
Yet NBC executives seemed to conclude that they could stomach the criticism and continue to support Williams."
2015-02-05 11:48:52,"Russia looks to North Korea for business opportunities - Feb. 5, 2015 ",http://money.cnn.com/2015/02/05/news/economy/russia-north-korea/index.html,"Russia has found a new, unorthodox business partner: North Korea.
As its economy slides into recession and business opportunities in Europe and the U.S. dry up due to sanctions, Moscow has turned to Pyongyang.
The Russian Chamber of Commerce set up a special Council for Cooperation with North Korea this week. The goal is to increase trade between the two to $1 billion a year -- double the current level -- by 2020.
As part of the agreement, Moscow will allow North Korean firms to set up accounts in Russian banks. In exchange, it will gain access to North Korea's mineral mines. The two countries agreed to trade exclusively in rubles.
Pyongyang also promised to ease up its visa process for Russian businessmen, who might be allowed to use the Internet and mobile phones while on business trips to the secretive state -- a luxury residents and other visitors can only dream of.
In another goodwill gesture towards Pyongyang, Russia canceled $10 billion of North Korea's $11 billion Soviet era debt in mid-2014.
To show the world just how chummy the two sides have become, Kim Jong Un is reportedly considering a trip to Russia to attend ceremonies marking the 70th anniversary of the end of World War II.
Related: Why North Korea's economy can't live without China
Russian business ties with the West have been unraveling since the U.S., Europe and other partners imposed sanctions on Moscow for annexing Crimea and supporting pro-Russian rebels in eastern Ukraine.
To make up for the lack of opportunities with the West, Moscow has been getting cozy with Asia. Russia signed a multi-billion dollar gas deal with China last year and trade between the two is posed to increase 10% this year.
The courtship with North Korea could also give a boost to Russia's plan of extending the trans-Siberian railroad into South Korea.
Related: Sanctions will never move Putin, Russian elites say
The North Korean economy is largely isolated from the rest of the world over the totalitarian regime's human rights abuses. An estimated 200,000 people are kept in political prison camps."
2015-02-16 09:51:46,"Wanted at police departments: Guns that don't kill - Feb. 16, 2015 ",http://money.cnn.com/2015/02/16/technology/less-lethal-weapons/index.html,"The Police Force Triple Defender is an outlandish new weapon that's designed specifically not to kill you.
Instead, this brand new sci-fi type weapon incapacitates you in three different ways: it can blind you with pepper gas, zap you with a stun gun and then disorient you with a strobe light.
Welcome to the world of non-lethal weapons ... or less-lethal, to use police parlance, because there's no guarantee that they won't kill you.
After all, a common less-lethal weapon that cops use -- the Taser -- has killed people, though the extent of the death toll is disputed. Amnesty International says that more than 500 people have died in the U.S. ""after being shocked with a Taser either during their arrest or while in jail."" But Taser, the company, says the tally of deaths directly attributed to Taser is more like 60.
Police departments around the nation are under tremendous pressure to find weapons that don't take lives (like the Triple Defender, pictured below). That's because there's been intense scrutiny of incidents where police violence has led to deaths of unarmed people.
Concerns have especially mounted after last year's violence and riots in Ferguson, Missouri, following a white cop killing an unarmed black teenager.
The same introspection has led Ferguson police department to currently explore a device that will diminish the force of a bullet.
Called the Alternative, the device is basically a small metal ball that is clipped on the end of a gun. When the gun is discharged, the bullet embeds itself into the ball as it hurtles towards the target and helps lessen the bullet's impact.
The person probably won't get killed from the gun (pictured below). But it would still hurt like hell.
""It's going to feel like you're getting punched in the chest by Barry Bonds,"" said Christian Ellis, founder and CEO of Alternative Ballistics, the company that makes the device. ""It's going to break some ribs.""
Another company, called Security Devices International, offers a variety of less-lethal ammunition than can be fired from 40 mm grenade launchers. This includes projectiles containing pepper gas, or colored liquid to identify suspects. There's also a ""malodorant round"" which contains ""a highly noxious payload that delivers an appalling odor"" that can help disperse a crowd.
Related: Ferguson police exploring 'less lethal' weapon option
Ferguson police have also recently been adopting body cameras. The cameras are made by Taser International (TASR). But Tasers themselves have come under scrutiny.
A Taser fires electricity into people and shocks them. On its web site, Taser says its electric pulses ""affect the sensory and motor functions of the peripheral nervous system and cause incapacitation."" The company claims that weapons do not damage vital organs, have ""been safely deployed more than 3.5 million times"" and saved 125,000 people from death or injury.
But Amnesty says Tasers unnecessarily kill people.
""We recognize that there is a need for less lethal tools to minimize the risk of death and injury, which is inherent in police use of firearms,"" said Amnesty researcher Justin Mazzola. ""But what we're always calling for is that Tasers be used as a last resort. Right now there are no national guidelines.""
Taser spokesman Steve Tuttle said that Amnesty International makes Taser look worse than it is by blaming the weapons for hundreds of deaths that were actually caused by drug intoxication.
Related: Taser stock surged 30% on Ferguson protests
Even the U.S. military is looking into a futuristic weapon for controlling crowds. Developed by Raytheon (RTN), it basically functions like a giant microwave.
It repels crowds by blasting them with invisible heat rays. Raytheon describes its so-called Active Denial System as a weapon that ""emits a focused beam of millimeter wave energy that penetrates the skin to 1/64th of an inch, producing an intolerable heating sensation that causes targeted individuals to flee.""
Kelley Hughes, a civilian employee working with the military weapon, volunteered to get zapped by it on five occasions. She compared it to the sudden heat from an open oven door, even though she was 3,000 feet from the source of the beam.
""I felt an intolerable heating sensation,"" she said. ""I felt its heat ramping up quickly and lasting a few brief seconds on my entire body. My immediate reflex was to move quickly away from the beam.""
The Air Force says the Active Denial System is not a microwave, even if it sounds like one. The Air Force also says it's not radioactive, does not cause cancer or infertility, and can only be lethal if the energy beam is ""sustained and prolonged many times.""
The Air Force deployed the weapon to Afghanistan in 2010. But aside from testing, it has not been used on humans.
While using such weapons in place of guns might help to reduce casualties, they are also not that widely tested to see what kind of long lasting consequences can result. Also, in many cases, these weapons do end up killing their targets.
They're no substitute for good community policing, according to Sam Bieler, a criminologist and researcher with the Justice Policy Center of the Urban Institute.
""We should really be thinking about what training we can give our police that ... makes them less reliant on force to deescalate tense incidents,"" he said.
Related: Will the Army keep using Beretta's 'Lethal Weapon'?
Related: Million dollar auction sells two guns a minute"
2015-02-02 07:18:29,"London's population at record high - Feb. 2, 2015 ",http://money.cnn.com/2015/02/02/news/economy/london-population-record/index.html,"It's official: London is bigger than ever.
The population of the city has passed its previous record of 8.6 million, which dates back to 1939.
London went into decline for 50 years following the outbreak of World War II but has bounced back over the past quarter of a century to become what mayor Boris Johnson calls ""the best big city in the world.""
Here are seven amazing statistics about the fastest growing city in the West:
1. Talent influx: As the financial capital of Europe, London attracts thousands of high-skilled migrants every year. It was named the talent capital of the world in 2013 by Deloitte.
2. Booming economy: Robust growth in the technology and creative industries, a recovery in financial services, and booming housing market are powering London forward. Its economy was recently crowned the fastest growing in the western world.
3. Big money: London has more billionaires than any other city in the world -- 72. It beats Moscow with 48 billionaires, while New York has 43.
4. Pricey homes: The influx of rich has left its mark on London's property market, which is now worth as much as Brazil's annual economic output.
5. Moving around: More Londoners means more pressure on transport. 24 million journeys are made every day across the capital, many in overcrowded subways.
6. Still growing: The UK capital is expected to continue growing -- its population is forecast to reach 9 million by 2021 and 11 million by 2050.
7. Not big enough: In 1939, London was the biggest city in the world. Despite its growth, it doesn't even make the top 10 world cities today.
Related: London is fastest growing western city"
