twid,tweep,twtext,fav,rt,url
575668785094483968,nytimes,"Obama signed a “Student Aid Bill of Rights"" to help students burdened by college loan debt http://t.co/z0KgYZ7j0G",250,299,http://nyti.ms/1Fayk0F
575665052713353216,nytimes,Hillary Clinton's attempt to put the email controversy behind her turned increasingly defensive http://t.co/KDPnAVNBb4,61,76,http://nyti.ms/1FaylS7
575661243568095232,nytimes,"The flight attendant in the ""nut rage"" case sued Korean Air for damage to her career and reputation http://t.co/AGWji9ASz6",40,63,http://nyti.ms/1AfB1Ze
575658934255644673,nytimes,The Snow Is Melting! But What a Mess It Left Behind http://t.co/4yDDk6WUGt,61,85,http://nyti.ms/1D5gSv3
575657512990605312,nytimes,Busy morning? Here's what you need to know to start your day. http://t.co/86ay4SWB9I via @nytnow http://t.co/2pTCgK7uGG,83,82,http://nyti.ms/1GqOOQf
575655185806135296,nytimes,"Ferguson's most powerful official, its city manager, agreed to resign http://t.co/x5VJYrmsQj",106,132,http://nyti.ms/1AfB3Ac
575654258504261633,jandersonNYT,Can a man who has never worked in a bank save one of the world's biggest banks? My story http://t.co/jCFMjU2hN8,77,61,http://www.nytimes.com/2015/03/11/business/dealbook/credit-suisse-brady-dougan-tidjane-thiam.html?ref=dealbook
575653691488931840,nytimes,The combat skills they honed in Iraq were shelved in America. Now they've gone to fight ISIS http://t.co/6TYHJNI063 http://t.co/lq1Jv8Xfdy,171,183,http://nyti.ms/1D4ENe7
575650412923084801,nytimes,ISIS Attacks Ramadi as Iraqi Army Takes Ground in Tikrit http://t.co/jeQXK3bjue,47,82,http://nyti.ms/1B4fv8V
575647389232599040,nytimes,Questions Hillary Clinton did and did not answer about the email controversy http://t.co/wGkTZiJqQY http://t.co/XVb2OFh3Wk,133,125,http://nyti.ms/1FayKnx
575644673223573506,nytimes,Sigma Alpha Epsilon is facing questions about use of a racist chant at campuses other than Oklahoma http://t.co/ZokVHcENSO,83,147,http://nyti.ms/1FayKnz
575644444860506112,nytimes,Annoyance Theater Moves Brooklyn Into Comedy Theater Scene http://t.co/dUi6FfATHM,46,41,http://nyti.ms/1D4nKZv
575640788836749312,nytimes,"Storing Emails From These Senators Will Be Easy, if They Ever Send One http://t.co/h8M6l6ishc",43,50,http://nyti.ms/1B48dlp
575639510446424064,nytimes,"In Spain, Rapid Rise of Leftists Has a Familiar Ring http://t.co/5J5kePXp6Z",78,92,http://nyti.ms/1D4nKZr
575636131833864192,jdavidgoodman,"Behind the reported drop in complaints about NYPD officers, stats that critics say are ""hard to believe."" My story http://t.co/E4EdVHeVxQ",42,34,http://www.nytimes.com/2015/03/11/nyregion/conflicting-trends-in-complaints-on-police-puzzle-new-york-city-officials.html?smid=nytcore-iphone-share&smprod=nytcore-iphone
575633441217212417,nytimes,Military Helicopter Crash in Florida Leaves 11 Missing http://t.co/ww4xzAcoe0,53,96,http://nyti.ms/1D4TXQr
575632805327142912,dougmillsnyt,President Obama steps off Air Force One at Joint Base Andrews last night. http://t.co/SZe9lcpYBp,330,179,
575630834239172609,nytimes,Economic Scene: Gender Gap in Education Cuts Both Ways http://t.co/RZjabDovlC,51,65,http://nyti.ms/1B3GK3l
575627279486820352,nytimes,Busy morning? Here's what you need to know to start your day. http://t.co/6SjfNhjQmD via @nytnow http://t.co/gVQLBixy9v,77,83,http://nyti.ms/18zVKiJ
575624994174148608,nytimes,Karl Ove Knausgaard’s Passage Through America http://t.co/qemzRJRINW,64,47,http://nyti.ms/1B3XEyT
575623975725854721,NYTmag,From Jamaica to Minnesota to Myself. An essay by Marlon James in our Voyages Issue. http://t.co/2gUUhobB37 http://t.co/VJt14QL4kp,117,102,http://nyti.ms/1xaVHAi
575618940430385153,nytgraphics,"The final tally for health exchange sign-ups was 11.7 million, up from 8 million last year. http://t.co/dqhFfRUe86 http://t.co/P5KcdaQwCZ",65,113,http://www.nytimes.com/interactive/2015/03/10/us/health-exchange-enrollment-climbs-in-second-year.html
575616451484250112,nytimes,First Draft: Today in Politics: Both Sides See Political Advantages on Iran http://t.co/iWwVnmpkx9,37,25,http://nyti.ms/1B3SnaG
575615928290930690,nytimes,Exploring a family's transition from Baghdad to the Bronx. Follow today's photos on http://t.co/ekJzlv2Wci http://t.co/GTriqv9MAe,97,95,http://instagram.com/nytimes
575612190172049409,nytimes,What NYT journalists recommend reading from around the web http://t.co/AkoFIplnq0,97,73,http://nyti.ms/1xbrHEs
575610892487933952,VVFriedman,The view of the @LouisVuitton biosphere from the inside #PFW http://t.co/cOrmeg4LGd,110,77,
575608866915880960,rickgladstone,30 women disarmament activists from around the world plan walk across DMZ dividing Korea to press for peace treaty http://t.co/d31wucxZHd,73,84,http://nyti.ms/1BpVtdZ
575608628704604161,nytimes,Questions Hillary Clinton did and did not answer about the email controversy http://t.co/EaDeal6Qrk,60,76,http://nyti.ms/1Ae5HKb
575604645353103360,nytimes,Democrats say that G.O.P. moves on Iran are weakening their willingness to cross party lines http://t.co/VrsliutStk,64,58,http://nyti.ms/1BtRU5a
575604357393203200,nytimes,An official program and a clandestine effort intend to remake the United States into a world chess champion http://t.co/wtJIk9yxyY,39,56,http://nyti.ms/1BuelXP
575603058526285824,nytimes,Busy morning? Here's what you need to know to start your day. http://t.co/AvKWB6PPOR via @nytnow http://t.co/Yu99xHVelv,128,115,http://nyti.ms/18zUTyB
575600557806776320,nytimes,City Room: New York Today: From Baghdad to the Bronx http://t.co/JznP5qsTbk,24,25,http://nyti.ms/1D4qYvZ
575598315309563905,nytimes,"7 Marines, 4 Soldiers Missing After Helicopter Crashes http://t.co/QQZ14TtpYH",50,86,http://nyti.ms/1B3H6Ho
575597789943566336,nytimes,News Analysis: No Classified Emails by Clinton? Some Experts Are Skeptical http://t.co/EA2wxxoE9N,45,27,http://nyti.ms/1B3GK3j
575597085921316864,nytimes,"In this Libyan city, a militant group is closely coordinating with ISIS in Syria http://t.co/7egd9uxR0U http://t.co/ogalLShmXh",81,113,http://nyti.ms/1wWCR5v
575583212627496961,nytimes,Where the U.S. ranks in women’s representation on corporate boards http://t.co/1LHD4sJk6P http://t.co/oelBykL5ui,207,543,http://nyti.ms/18yzZjn
575578461072457728,nytimes,"BBC Suspends Jeremy Clarkson, Host of ‘Top Gear,’ After String of Warnings http://t.co/9YPszw414u",76,132,http://nyti.ms/1D48xaZ
575577743091462146,nytimes,"Staging vs. Style: At Chanel, Saint Laurent and Valentino, Which Comes First? http://t.co/hICsEQhtjc",46,38,http://nyti.ms/1B3nQcO
575574241334136833,nytimes,"With Plan to Walk Across DMZ, Women Aim for Peace in Korea http://t.co/cRmE4J9l4s",43,48,http://nyti.ms/1D3WpGL
575570642289975297,nytimes,These maps show what Russia is trying to accomplish in its conflict with Ukraine http://t.co/HIRmAH1PVT http://t.co/EGpOvGbE5S,260,414,http://nyti.ms/1xbff7E
575566604815233024,nytimes,"A few weeks ago, Israelis didn't see him as prime ministerial material. Now he's a credible challenger to Netanyahu http://t.co/8gVY9unRWC",61,75,http://nyti.ms/1wX01Zk
575562613058314240,nytimes,Flight Attendant Sues Korean Air and Former Executive in ‘Nut Rage’ Case http://t.co/UTzG44c83y,51,77,http://nyti.ms/1B3nQcM
575544715954749440,nytimes,"Benjamin Netanyahu, in Campaign Remarks, Speaks of ‘Worldwide’ Effort to Defeat Him http://t.co/ZnKJ80EBN0",74,71,http://nyti.ms/1BtRU56
575541050485379072,nytimes,"Zap! Pow! With Xbox’s Help, Mets’ Black Battles Stress of Spring Training http://t.co/bvYr4RUE63",33,22,http://nyti.ms/1D3nzO2
575537755901575168,nytimes,"Christie, Defending Exxon Deal, Says Environmental Damage Will Be Repaired http://t.co/6lUVVEEUP7",44,31,http://nyti.ms/1B2z3dH
575534394712178688,nytimes,Obama Said to Resist Growing Pressure From All Sides to Arm Ukraine http://t.co/4yJi6VPpSa,70,96,http://nyti.ms/1B2I46D
575531102976237568,nytimes,"Princeton 55, Penn 42: Unbeaten Princeton Women Take Seat Next to Kentucky http://t.co/C6zfeQZ5uY",66,51,http://nyti.ms/1D31lf9
575527727937249280,nytimes,Bradford-Foles Trade Heads Day of N.F.L. Dealing http://t.co/B76tW3XT7a,51,23,http://nyti.ms/1B2ljQ7
575524370761781249,nytimes,Bon Appétit Moves to a New Home and Into the Kitchen You’ve Always Wanted http://t.co/aWtYkemJbH,60,46,http://nyti.ms/1B2ljQ9
575520856408989699,nytimes,"In Tidjane Thiam, Credit Suisse Gets Risk Expertise http://t.co/SsgZrfn5in",37,35,http://nyti.ms/1B2I46F
575517414038859776,nytimes,"Man Killed in Brooklyn Subway Station by Ex-Correction Officer, Authorities Say http://t.co/dMfS9MsLsT",74,102,http://nyti.ms/1D31iA7
575514029352960003,nytimes,These male models are in the computer? http://t.co/8N8waywgEa http://t.co/fAwu11zhfN,520,326,http://nyti.ms/1GCgRje
575513885794562049,nytimes,Bolivian Clubs Are at Home in Thin Air http://t.co/Ao5NX1imuT,45,37,http://nyti.ms/1B2ZCPS
575510234422185985,nytimes,Stop spying on Wikipedia users http://t.co/hUXV66uuM9 via @NYTOpinion,80,94,http://nyti.ms/1GClPfK
575506499138617344,nytimes,"On ""Empire,"" the songs sometimes feel like Broadway music http://t.co/lDR00gMmEn",54,41,http://nyti.ms/1MqMqgt
575502944428253184,nytimes,"The jury in Robin Thicke's ""Blurred Lines"" case was not persuaded that the verdict could affect how songwriters work http://t.co/ywzY9DztdW",113,131,http://nyti.ms/1C5iLI7
575498906303361024,nytimes,"You and I change our minds. Politicians ""evolve"" http://t.co/qCTXPYXbgb http://t.co/PiT0bKWyW1",150,116,http://nyti.ms/1BtRSdx
575496392896020481,nytimes,"In this Libyan city, a militant group is closely coordinating with ISIS in Syria http://t.co/ijw5ivudGz http://t.co/toWz3LGije",89,165,http://nyti.ms/1Bt3zkA
575495800131735552,nytimes,Darrelle Revis Leaves Patriots to Return to Jets http://t.co/JggzlEY1sj,75,62,http://nyti.ms/1D39nEP
575493878670733314,nytimes,Where the U.S. ranks in women’s representation on corporate boards http://t.co/AJHoHVT6qQ http://t.co/S6BwGWD9uV,612,1463,http://nyti.ms/1BtRTOA
575491444678381568,nytimes,"""She stays cool because she is cool,"" @Questlove writes about Kim Gordon's memoir http://t.co/LSYtNX7xhz",171,108,http://nyti.ms/1C4cooD
575490122692435968,nytimes,The judge blocking President Obama on immigration has a reputation for fairness in Texas http://t.co/BxI9MysJNF,81,89,http://nyti.ms/1BtRU5c
575487599378219008,nytimes,The Greatest Bowling Story Ever Told http://t.co/shS4YOLT4X http://t.co/8gqhAok4VJ,160,93,http://nyti.ms/1MqMY5Q
575483879022182400,nytimes,News Analysis: Politics and Tradition Collide Over Iran Nuclear Talks http://t.co/iVgeDMszp4,49,57,http://nyti.ms/1B2I6vh
575483844167536641,nytimes,"A few weeks ago, Israelis didn't see him as prime ministerial material. Now he's a credible challenger to Netanyahu http://t.co/w62jdOEiSZ",66,88,http://nyti.ms/1BtRSdv
575480063505793027,nytimes,"“It’s quite a physical kind of festival.” But “it’s a spiritual affair, as well.” See more on http://t.co/ekJzlvkx3Q http://t.co/36UgWafC69",180,160,http://instagram.com/nytimes
575476279144660993,nytimes,Sigma Alpha Epsilon is facing questions about use of a racist chant at campuses other than Oklahoma http://t.co/QG2cxlHD6x,126,223,http://nyti.ms/1AeAhDt
575472504170401792,nytimes,These maps show what Russia is trying to accomplish in its conflict with Ukraine http://t.co/JthP32XbFq http://t.co/dIkpFlGw1x,290,396,http://nyti.ms/1GCgRzC
575469142519586818,nytimes,North Carolina Fines Duke Energy $25.1 Million http://t.co/oNGs5FbKSk,96,153,http://nyti.ms/1D2PAp4
575468968745431041,nytimes,Iraqi and Shiite forces seized large parts of the city of Tikrit from ISIS http://t.co/wNUXOhw4r4,106,161,http://nyti.ms/1BtRTOK
575466695881437184,nytimes,A witness says a black man slain by police near Atlanta had his hands up http://t.co/WG9pPD86GB,83,195,http://nyti.ms/1GCgSUq
575464691125784576,nytimes,Questions Hillary Clinton did and did not answer about the email controversy http://t.co/8uqxtfwdgR,72,78,http://nyti.ms/1BuL2V7
575462744310214657,nytimes,Hillary Clinton's attempt to put the email controversy behind her turned increasingly defensive http://t.co/4QpchJQnuR,74,112,http://nyti.ms/1D2z2xg
575461418515877890,nytimes,How Hillary Clinton defended using a private email during her time as secretary of state http://t.co/gN6M9DSxKi http://t.co/q7aYvCSe87,161,173,http://nyti.ms/1GCgSUi
575457252330471427,nytimes,Ferguson City Manager Cited in Justice Department Report Resigns http://t.co/Z23wCdBAn7,113,191,http://nyti.ms/1B2rnbk
575454938299375616,nytimes,"Breaking News: Ferguson City Manager Resigns
http://t.co/B6hk8JzV4S",210,426,http://nyti.ms/1KTz3rM
575454371980275712,nytimes,Police charged a man after a laser flashed across the dark sky over La Guardia Airport and injured 3 pilots' eyes http://t.co/IC0PKT0unK,95,121,http://nyti.ms/1BtRSdn
575448762396471296,nytimes,A.T.F. Delays Plan to Ban Popular Type of Bullets http://t.co/jh0MlhIC6d,35,61,http://nyti.ms/1B2ljzN
575446321643044864,nytimes,"Sorry, ferrets: New York City’s ban will remain http://t.co/HcDCi3vvqz http://t.co/3CylqnuT6E",183,163,http://nyti.ms/1GCgTaT
575438541771120641,nytimes,"The NYT obituary for Claude Sitton, who forged his enduring legacy while reporting on the Jim Crow South http://t.co/zn69f2XfdW",72,71,http://nyti.ms/1GCgTrk
575430734002921473,nytimes,What NYT journalists recommend reading from around the web http://t.co/mmiVgIrk0D,100,76,http://nyti.ms/1BufKxH
575426647677079552,nytimes,"Frei Otto, German Architect, Wins Pritzker Prize http://t.co/zNjRI6Cfg9",83,99,http://nyti.ms/1B26ahR
575423428251025408,nytimes,"If the Southern organic crowd were all teenage fan girls, he would be their Justin Bieber http://t.co/5uq1PEYTaR http://t.co/Nn7H8tyiSw",335,231,http://nyti.ms/1wWNepX
575419325890367489,nytimes,"‘Blurred Lines’ Infringed on Marvin Gaye Copyright, Jury Rules http://t.co/r2QgdPmT34",201,285,http://nyti.ms/1D29MHw
575416096490135552,nytimesarts,Iggy Azalea Postpones Tour Until Fall http://t.co/r3vLxShftX,41,50,http://nyti.ms/1B1XSGP
575415852104871936,nytimesbusiness,"‘Blurred Lines’ Infringed on Marvin Gaye Copyright, Jury Rules http://t.co/7PcsgsYKku",112,141,http://nyti.ms/1D25fEY
575412500893663233,nytimes,"Chasing World Chess Title, U.S. Recruits From Abroad http://t.co/23arydf4Ck",36,46,http://nyti.ms/1D237Nv
575411302341943296,nytimesphoto,Photos of the Day: http://t.co/YlJCv58LKI http://t.co/KuQYsHZdAW,86,96,http://nyti.ms/1GCA2cM
575408336272756736,nytimes,Blocking the paths to suicide http://t.co/oK4FCVKRQE,111,97,http://nyti.ms/1C4O6uA
575407044699766785,nytimes,"Frei Otto died Monday. Today he was awarded architecture's greatest honor, the Pritzker Prize http://t.co/Nqva0qbG7C",70,119,http://nyti.ms/1AebPlM
575402324354535424,nytimes,Metropolitan Museum of Art Names New President: Daniel Weiss http://t.co/VgHdZnkmU6,63,78,http://nyti.ms/1B1LsP0
575396183365021696,nytimes,Questions Hillary Clinton did and did not answer about the email controversy http://t.co/RPw0igDnHK,59,103,http://nyti.ms/1BtRTOF
575393286057259008,nytimes,Obama Signs ‘Student Aid Bill of Rights’ to Help Protect Borrowers http://t.co/syEy9PTVSH,141,172,http://nyti.ms/1D1LAFh
575392443174100994,NYTSports,Victim gives athletes a firsthand account of assault. http://t.co/bKjueO7fsU http://t.co/3z2D05kviL,122,78,http://nyti.ms/1GoqZIV
575385776302784514,nytdavidbrooks,The Cost of Relativism  http://t.co/AdhnmFtkBd,168,172,http://nyti.ms/1EwJqhf
575385686209069056,nytimes,"On the show ""Empire,"" the songs get short shrift. The soundtrack gives them a full airing http://t.co/RLGnAaK9PY",48,33,http://nyti.ms/1wWu7MM
575383143336779776,MC_NYC,"Your landlord's an ex-con named Tony Cakes
He wants your beloved air shafts
The court fight lasts 3 years
#OnlyInNY 
http://t.co/4asqfjxryZ",41,24,http://nyti.ms/1BlhGtA
575383142984454146,nytimes,Are same-sex colleges still relevant? http://t.co/KrABFLHh1S via @roomfordebate,65,51,http://nyti.ms/1wWsheB
575381428709507072,nytimes,Spain says arrested pair were part of terrorist plot http://t.co/BSGpx9BrKl,40,67,http://nyti.ms/1B17XDY
575378883270348800,nytimes,"Stolen Michelangelo documents are offered to the Vatican, for a price http://t.co/y1t1BtsijQ",88,111,http://nyti.ms/1wUgMo8
575377328110440448,nytimes,How Clinton defended her use of a private email during her time as secretary of state: http://t.co/wrWmByLlH3 http://t.co/JL5VBaj6e6,187,244,http://nyti.ms/1GCe0H9
575375394557272065,liamstack,"Clinton: ""I did not email any classified material to anyone on my email. There is no classified material.""",72,49,
575374710118215680,nytimes,"Breaking News: Hillary Clinton Addresses Email Controversy in News Conference
http://t.co/KopI5UPt6N",40,62,http://nyti.ms/1ESqEzF
575373634962915329,tackettdc,“The server contains personal communications from my husband and me” The server will remain private,24,21,
575373067955912704,nytimes,Where the U.S. ranks in women’s representation on corporate boards http://t.co/1SlM1DMOpp http://t.co/7Hr0QO5J4E,222,561,http://nyti.ms/1wWuyqp
575372819757989888,MichaelSSchmidt,most important thing here: hrc deleted the account so we'll never know what else she didn't hand over to state,91,173,
575372687238897664,tackettdc,"Clinton said a review of emails.. more than 60K sent and received 1/2 work related, 1/2 personal. “not in any way related to my work”",29,31,
575372043174178816,liamstack,"Clinton: ""I thought using one device would be simpler, but it obviously has not worked out that way.""",53,48,
575371627665473537,tackettdc,Clinton said she asked State to make all work related emails public,25,38,
575371256951873536,tackettdc,Clinton says Republicans were either trying to be helpful to the Iranians or harmful to the commander in chief,101,114,
575370529663754240,nytimes,Live now: Hillary Clinton is expected to answer questions about the email controversy http://t.co/7tBZmK5OgT,35,42,http://nyti.ms/1wWvdIh
575369311767949314,joncaramanica,"The many flows of Hakeem and the many plot points of Jamal: the music of ""Empire"" isn't quite of the now
http://t.co/KTvmD0X2AF",32,22,http://www.nytimes.com/2015/03/11/arts/music/empire-soundtrack-hip-hop-thats-ambiguously-modern.html
575367906646753281,nytopinion,How can it be that a seemingly depressed person doesn’t respond to antidepressants or psychotherapy? http://t.co/rISvqFCPNp,103,67,http://nyti.ms/1C4m02x
575367886862180352,nytimes,A witness says a black man slain by police near Atlanta had his hands up http://t.co/LtTI2qbxQ2,62,196,http://nyti.ms/1B17XDQ
575365457269624832,nytimes,Live Video: Clinton News Conference (Starting Soon) http://t.co/jIzKMDDbHu,22,42,http://nyti.ms/1D1kI8t
575364866124439552,nytimes,Six questions Hillary Clinton might be asked about the email controversy http://t.co/SOS3L1X6GF,41,40,http://nyti.ms/1F7P5JM
575364249461080065,nytpolitics,Live Soon: Hillary Clinton answers questions on email controversy http://t.co/X3ehHwIoDd,21,26,http://nyti.ms/1D1gZaZ
575363219784646656,nytimes,"Sorry, Ferrets, New York City’s Ban Will Remain http://t.co/XGiS6AUZ6i",20,36,http://nyti.ms/1D1iTbD
575363007196364800,nytimes,Farmers put down the plow for more productive soil http://t.co/XvzIZ8IKFI http://t.co/rq86H8P4JX,68,95,http://nyti.ms/18ybQJy
575359221925044225,nytimes,"Sorry, ferrets, New York City’s ban will remain http://t.co/65KmqWEYNG",33,49,http://nyti.ms/1BtwLIe
575357553762263040,nytimes,Cardinal Egan’s Funeral Mass Is Celebrated http://t.co/jZ18w6tnJW,26,25,http://nyti.ms/1D1cWvi
575355248757379072,nytimes,"In graying NYC, advocates for older adults are warning of the coming rise in dementia http://t.co/TdIO1nfKIU",39,42,http://nyti.ms/1wWdMHO
575351716339712000,nytimes,Should an author's intended meanings matter more than a reader’s interpretations? http://t.co/XLoMATQf4s,146,159,http://nyti.ms/1wW1C1M
575350436179369984,nytimes,From NYT on Instagram: A man performs fire-breathing at the Sikh festival Hola Mohalla http://t.co/ekJzlv2Wci http://t.co/pm20JKQvqx,149,170,http://instagram.com/nytimes
575349051513765888,NYTArchives,"In 1982, the University of Cincinnati suspended Sigma Alpha Epsilon over a racist party. http://t.co/OmLTF0vD5r http://t.co/66VIh5HxLx",132,255,http://nyti.ms/1Go0Zxb
575349045771829249,nytimes,Iraqi Forces Seize Large Parts of Tikrit From Islamic State Militants http://t.co/m4I3tpXUzx,81,128,http://nyti.ms/1B10xjW
575346683665596417,nytimes,A complicated future for a banlieue on the outskirts of Paris http://t.co/wZrXAFIKnU via @nytopinion http://t.co/iH2fxjEf5z,55,58,http://nyti.ms/1AboVAi
575345855403835394,nytimes,The University of Oklahoma expelled 2 students over a racist fraternity video http://t.co/VBUD3pj0zD http://t.co/NplGUealfG,292,357,http://nyti.ms/1MqtnCN
575343938015531008,nytimes,Police charged a man after a laser flashed across the dark sky over La Guardia Airport and injured 3 pilots' eyes http://t.co/KHsupfkXKZ,58,104,http://nyti.ms/1AdtKJq
575343617902002176,nytimes,"Benjamin Netanyahu, in Campaign Remarks, Speaks of ‘Worldwide’ Effort to Defeat Him http://t.co/Tnz8q5mlQB",31,40,http://nyti.ms/1B0JzlQ
575340126773080064,nytimes,These male models are in the computer? http://t.co/Kns0Fu2NBN http://t.co/3u5LuNbMe9,401,284,http://nyti.ms/1wWgHQN
575337846103474176,nytimes,"Just about anything you can do with your iPhone, you can do with your Apple Watch — faster http://t.co/HsB2SFi7UV",83,77,http://nyti.ms/1AdlJnH
575334335466893313,nytimes,"Activities at the Y.M.C.A.: laps, yoga and helping Syracuse cheat http://t.co/xA1qjz8V9p",37,45,http://nyti.ms/1F7aDpQ
575331564843827200,nytimes,"The case of the poisoned pooch? An Irish setter dies after an English dog show, and owners suspect his meat http://t.co/y3BcvVqwlU",27,37,http://nyti.ms/1AdlLMs
575329716913246208,nytimes,News Analysis: Republican Moves Imperil Democratic Cooperation on Iran http://t.co/QzGMwTXRJq,35,47,http://nyti.ms/1D0LzRX
575329038845222912,nytimes,A French dating website says it wants to help women cheat on their husbands and be sexually independent http://t.co/ZIQZw6dFQR,88,127,http://nyti.ms/1AdlLMo
575328391492149248,jdavidgoodman,"Tale of two cities, marijuana edition http://t.co/YwMqZdu5ol",56,30,http://www.nytimes.com/2015/03/10/nyregion/on-marijuana-bratton-and-de-blasio-back-policy-but-still-show-divide.html?ref=nyregion
575325283462574080,nytimes,"Presenting Made With Kickstarter, our series bringing you a new short documentary every week for the next 6 weeks http://t.co/supBgpryZU",77,67,http://nyti.ms/1BsOa3L
575322382359007233,nytimes,ISIS Seizes Opportunity in Libya’s Turmoil http://t.co/dbwJD58pOY,36,63,http://nyti.ms/1D0CF6W
575320603122647040,fmanjoo,“It’s a perfectly nice-looking watch.” It doesn’t seem overly complicated. My first impression of the Apple Watch. http://t.co/1pJx5nizul,48,42,http://www.nytimes.com/2015/03/10/technology/personaltech/apple-watch-displays-your-digital-world-at-a-glance.html?ref=technology
575320103580995584,nytimes,"Claude Sitton, 89, Dies; Times Reporter Covered South in Civil Rights Era http://t.co/3wPAkWHoRf",44,61,http://nyti.ms/1B0AclW
575318982875570176,nytimes,The judge blocking President Obama on immigration has a reputation for fairness in Texas http://t.co/sHNb0tFI9a,45,65,http://nyti.ms/1xaAeaG
575316173341990912,NYTFashion,Ben Stiller &amp; Owen Wilson killed it on the Valentino runway. #Zoolander2 http://t.co/0h1zlzk0lw http://t.co/0JYCG7LxlM,840,906,http://nyti.ms/18xS6Ww
575316129142476802,nytimes,Hillary Clinton to Address Email Controversy in News Conference http://t.co/XJhPRY2yX0,45,75,http://nyti.ms/1D0xeF0
575315700983676928,nytimes,Why Elizabeth Warren is no Barack Obama http://t.co/bLTKTWACQM via @UpshotNYT,53,39,http://nyti.ms/1xao2qg
575313928730902528,NYTSports,R-E-G-G-I-E will sell the letters that spelled out Y-A-N-K-E-E S-T-A-D-I-U-M http://t.co/UktAn88Tp6,23,12,http://nyti.ms/1BsLuDc
575312692518518784,nytimes,"HBO streaming will debut in April on Apple devices, just in time for ""Game of Thrones"" http://t.co/5uk5aZiEIB http://t.co/WPRtsaPa1a",198,230,http://nyti.ms/1F6FTp2
575307917240434688,nytimes,Isaac Herzog is now a contender in an Israeli election many see as a referendum on Benjamin Netanyahu http://t.co/HVlWxpOFy8,53,93,http://nyti.ms/1Mq35k1
575304838168342528,nytopinion,.@jimmy_wales and @lilatretikov on why Wikimedia is filing a lawsuit against the N.S.A. http://t.co/CeBzxTTCpX http://t.co/mgW1SKReae,107,198,http://nyti.ms/18xzLJo
575303673498238976,nytimes,Biden Rebukes Senate Republicans Over Letter to Iran http://t.co/vz8UMR7pUA,128,165,http://nyti.ms/1D0jGcM
575301601776242688,nytimes,"You and I change our minds. Politicians ""evolve"" http://t.co/2MX7cfIpiH http://t.co/W0u68hjBPZ",127,101,http://nyti.ms/1GncHbz
575298858575663105,nytimes,Today's photos explore the Sikh festival Hola Mohalla. Follow @nytimes on Instagram for more: http://t.co/ekJzlv2Wci http://t.co/uMyxo5Kc5F,169,180,http://instagram.com/nytimes
575295877163646976,nytimesbusiness,"There's a growing demand for welders, and community colleges are scrambling to keep up http://t.co/kOwm3cdVKe http://t.co/qGQvUfjM1j",126,174,http://nyti.ms/1GAVizs
575295129482883073,nytimes,Morning Briefing: Here's what you need to know. http://t.co/en7fcjqld1 via @nytnow http://t.co/mPcYoNCXnq,54,52,http://nyti.ms/18xrDbL
